"sample","dose","age_group","compartment","value"
"1","b","1","C",0.0000000000102263514498736
"1","b","1","D",0.0000000110096839222967
"1","b","10","C",816.145077918086
"1","b","10","D",123.893609640679
"1","b","2","C",0.000742140787469039
"1","b","2","D",0.0000169500982792865
"1","b","3","C",0.336927007259713
"1","b","3","D",0.0101274367202987
"1","b","4","C",29.8652408038458
"1","b","4","D",1.02024545063474
"1","b","5","C",107.76234301954
"1","b","5","D",4.38129408563649
"1","b","6","C",174.637013115134
"1","b","6","D",9.4049395010145
"1","b","7","C",457.556811788565
"1","b","7","D",33.4599202768206
"1","b","8","C",1380.88579763872
"1","b","8","D",141.178317528862
"1","b","9","C",1427.37469655291
"1","b","9","D",183.805373010584
"1","u","1","C",307.974466590949
"1","u","1","D",20.132519396481
"1","u","10","C",95.3301779305584
"1","u","10","D",49.4271592427113
"1","u","2","C",468.589299552751
"1","u","2","D",36.3617143495516
"1","u","3","C",132.190433606739
"1","u","3","D",13.6380299963743
"1","u","4","C",1049.20187601153
"1","u","4","D",121.357843801452
"1","u","5","C",1470.10997178958
"1","u","5","D",205.848680541342
"1","u","6","C",1020.64846621999
"1","u","6","D",191.054699381993
"1","u","7","C",999.780986807837
"1","u","7","D",256.011764290785
"1","u","8","C",226.828425638933
"1","u","8","D",81.4388469420712
"1","u","9","C",290.633112656617
"1","u","9","D",131.329094637563
"1","v","1","C",0.0119141129867137
"1","v","1","D",0.000775402786702066
"1","v","10","C",532.070678967485
"1","v","10","D",274.762846706926
"1","v","2","C",3.83258765168407
"1","v","2","D",0.296941705806442
"1","v","3","C",65.9090555524749
"1","v","3","D",6.76637670073411
"1","v","4","C",370.65312482928
"1","v","4","D",42.5689504045548
"1","v","5","C",604.280491392033
"1","v","5","D",83.9277863219059
"1","v","6","C",521.742970368088
"1","v","6","D",96.804808930097
"1","v","7","C",653.54864512097
"1","v","7","D",165.861532181288
"1","v","8","C",627.617641987766
"1","v","8","D",223.622569429551
"1","v","9","C",463.047132308298
"1","v","9","D",208.258769863003
"1","w","1","C",0.00139112593474048
"1","w","1","D",0.0000675426815660867
"1","w","10","C",1926.36970037519
"1","w","10","D",991.164457079928
"1","w","2","C",0.0670938885742734
"1","w","2","D",0.0032066380940619
"1","w","3","C",83.1368575648797
"1","w","3","D",5.13623420473773
"1","w","4","C",463.36651432041
"1","w","4","D",44.5335030349585
"1","w","5","C",904.059043189825
"1","w","5","D",109.959099273787
"1","w","6","C",950.579855060393
"1","w","6","D",159.247674045986
"1","w","7","C",1519.10636393019
"1","w","7","D",349.123230937874
"1","w","8","C",2166.35392123882
"1","w","8","D",759.12183566959
"1","w","9","C",2218.30855717789
"1","w","9","D",992.285728152516
"2","b","1","C",0.0000000000120376547211427
"2","b","1","D",0.00000000688853888299568
"2","b","10","C",877.923035800855
"2","b","10","D",83.6196848498717
"2","b","2","C",0.000811058008977176
"2","b","2","D",0.0000115991101938415
"2","b","3","C",0.369686835755844
"2","b","3","D",0.00696409134197608
"2","b","4","C",32.3606793319759
"2","b","4","D",0.692379551516338
"2","b","5","C",116.729565924946
"2","b","5","D",2.97530558021026
"2","b","6","C",189.643664453384
"2","b","6","D",6.40144545645613
"2","b","7","C",498.546567881115
"2","b","7","D",22.8385837812878
"2","b","8","C",1506.31022194385
"2","b","8","D",96.4333539247271
"2","b","9","C",1553.18252281661
"2","b","9","D",125.280095813305
"2","u","1","C",312.001297058756
"2","u","1","D",20.3348873226954
"2","u","10","C",96.0376405674597
"2","u","10","D",49.6775535820585
"2","u","2","C",476.193392148138
"2","u","2","D",36.8253450359984
"2","u","3","C",134.77251416476
"2","u","3","D",13.8480914470993
"2","u","4","C",1060.34484707344
"2","u","4","D",122.344629539811
"2","u","5","C",1485.31913460381
"2","u","5","D",207.435603260316
"2","u","6","C",1032.72573260802
"2","u","6","D",192.717515141119
"2","u","7","C",1013.8727214207
"2","u","7","D",258.616982664966
"2","u","8","C",230.186368072789
"2","u","8","D",82.2949469580351
"2","u","9","C",294.371716810166
"2","u","9","D",132.523276972008
"2","v","1","C",0.0120593486951537
"2","v","1","D",0.000782650471887866
"2","v","10","C",535.999107585455
"2","v","10","D",276.141578064269
"2","v","2","C",3.89282580654395
"2","v","2","D",0.30060645687359
"2","v","3","C",66.9984089465772
"2","v","3","D",6.85404187689225
"2","v","4","C",374.298076083309
"2","v","4","D",42.888265004754
"2","v","5","C",609.96360347714
"2","v","5","D",84.5116833670084
"2","v","6","C",527.247020469118
"2","v","6","D",97.5504690162144
"2","v","7","C",661.596016595252
"2","v","7","D",167.323602693104
"2","v","8","C",635.938450678749
"2","v","8","D",225.713123398873
"2","v","9","C",468.700369394207
"2","v","9","D",210.050090559894
"2","w","1","C",0.00143160692915325
"2","w","1","D",0.0000805271532500335
"2","w","10","C",1941.55546726281
"2","w","10","D",999.112720300929
"2","w","2","C",0.069802561966165
"2","w","2","D",0.00431666107805053
"2","w","3","C",86.8027628302447
"2","w","3","D",7.06841068355776
"2","w","4","C",473.211584542013
"2","w","4","D",49.5888750866127
"2","w","5","C",920.308924588105
"2","w","5","D",119.14957589223
"2","w","6","C",966.763987771847
"2","w","6","D",169.607139550052
"2","w","7","C",1546.99932513494
"2","w","7","D",371.433542209843
"2","w","8","C",2198.38051807421
"2","w","8","D",773.700307732806
"2","w","9","C",2247.756235963
"2","w","9","D",1005.51632626015
"3","b","1","C",0.0000000000114998745468672
"3","b","1","D",0.0000000134724140375553
"3","b","10","C",844.83385998802
"3","b","10","D",156.655039930684
"3","b","2","C",0.00078398153913289
"3","b","2","D",0.0000218283597249499
"3","b","3","C",0.35776537988986
"3","b","3","D",0.0131130073839507
"3","b","4","C",31.2042184930489
"3","b","4","D",1.30055247435027
"3","b","5","C",112.550857585028
"3","b","5","D",5.5849976522479
"3","b","6","C",182.986706891447
"3","b","6","D",12.0218296747325
"3","b","7","C",481.528285549356
"3","b","7","D",42.9228158632108
"3","b","8","C",1455.39439537898
"3","b","8","D",181.286460783446
"3","b","9","C",1499.56648411068
"3","b","9","D",235.363562730805
"3","u","1","C",311.428777621361
"3","u","1","D",20.2956901489675
"3","u","10","C",95.761405228725
"3","u","10","D",49.5498349114905
"3","u","2","C",475.576676120381
"3","u","2","D",36.7720180066942
"3","u","3","C",134.658699860092
"3","u","3","D",13.8338775352662
"3","u","4","C",1057.81639641729
"3","u","4","D",122.061879324477
"3","u","5","C",1481.70681222766
"3","u","5","D",206.941142714754
"3","u","6","C",1030.55043308749
"3","u","6","D",192.306201452096
"3","u","7","C",1012.19168004708
"3","u","7","D",258.156993368381
"3","u","8","C",229.843066481021
"3","u","8","D",82.1596937876649
"3","u","9","C",293.846191461269
"3","u","9","D",132.273120821865
"3","v","1","C",0.0120349854965484
"3","v","1","D",0.000781029617542854
"3","v","10","C",534.460951000977
"3","v","10","D",275.437104259021
"3","v","2","C",3.88743796848125
"3","v","2","D",0.300148405912852
"3","v","3","C",66.9147447459675
"3","v","3","D",6.84440772687523
"3","v","4","C",373.339749964153
"3","v","4","D",42.784134823085
"3","v","5","C",608.348355810874
"3","v","5","D",84.2978456699483
"3","v","6","C",525.986673757629
"3","v","6","D",97.3223373488164
"3","v","7","C",660.270097124354
"3","v","7","D",166.98107793154
"3","v","8","C",634.805130118994
"3","v","8","D",225.290900507092
"3","v","9","C",467.795040525827
"3","v","9","D",209.63158456973
"3","w","1","C",0.00140734394124105
"3","w","1","D",0.0000678679816319198
"3","w","10","C",1935.37509856297
"3","w","10","D",993.667496431296
"3","w","2","C",0.0681370577604535
"3","w","2","D",0.00322431179538014
"3","w","3","C",84.6764108015506
"3","w","3","D",5.17406697783935
"3","w","4","C",467.44383020223
"3","w","4","D",44.7133034988199
"3","w","5","C",911.131192736425
"3","w","5","D",110.354976634787
"3","w","6","C",958.935167800251
"3","w","6","D",159.980024335572
"3","w","7","C",1535.32290407143
"3","w","7","D",351.165373962115
"3","w","8","C",2192.2939088625
"3","w","8","D",764.939273592276
"3","w","9","C",2242.55445231783
"3","w","9","D",999.240531487898
"4","b","1","C",0.00000000000967001373717231
"4","b","1","D",0.0000000114412249259643
"4","b","10","C",721.122904628998
"4","b","10","D",112.093704809853
"4","b","2","C",0.000679600993283895
"4","b","2","D",0.0000158799156501581
"4","b","3","C",0.311129968010107
"4","b","3","D",0.00954742187387241
"4","b","4","C",26.8622844569358
"4","b","4","D",0.941116513633287
"4","b","5","C",96.8965778508176
"4","b","5","D",4.03081597912099
"4","b","6","C",157.905245699576
"4","b","6","D",8.68844153650227
"4","b","7","C",416.875158850471
"4","b","7","D",31.0962194711571
"4","b","8","C",1260.99738303352
"4","b","8","D",131.423064832268
"4","b","9","C",1295.65754153353
"4","b","9","D",170.206128344499
"4","u","1","C",310.704675680601
"4","u","1","D",20.2796261476611
"4","u","10","C",95.7038170284212
"4","u","10","D",49.5983531508707
"4","u","2","C",474.027282009924
"4","u","2","D",36.7132764803835
"4","u","3","C",134.077984481212
"4","u","3","D",13.799292846714
"4","u","4","C",1056.49978610968
"4","u","4","D",122.089506515389
"4","u","5","C",1479.48533390575
"4","u","5","D",206.934488387137
"4","u","6","C",1028.3942938073
"4","u","6","D",192.220163162196
"4","u","7","C",1009.20281471175
"4","u","7","D",257.88401357846
