"sample","dose","age_group","compartment","value"
"1","b","1","C",1.08114053123992e-15
"1","b","1","D",0.000000000000938487729918764
"1","b","10","C",498.384256353833
"1","b","10","D",81.6397482673718
"1","b","2","C",0.000000000111167771115774
"1","b","2","D",0.0000000993297488442492
"1","b","3","C",0.143879059624608
"1","b","3","D",0.00458667176507241
"1","b","4","C",16.8354564747618
"1","b","4","D",0.662359086280091
"1","b","5","C",60.7725489649544
"1","b","5","D",2.69676792611354
"1","b","6","C",97.3857362067031
"1","b","6","D",5.64726523799376
"1","b","7","C",285.610822328195
"1","b","7","D",22.2923150693713
"1","b","8","C",778.819747638498
"1","b","8","D",85.560779836591
"1","b","9","C",870.409152704989
"1","b","9","D",121.323031185963
"1","u","1","C",155.105464402802
"1","u","1","D",10.5902295152075
"1","u","10","C",53.2757562511228
"1","u","10","D",29.6701243327804
"1","u","2","C",216.664626508978
"1","u","2","D",17.3538475999647
"1","u","3","C",49.6281365207662
"1","u","3","D",5.33562582641502
"1","u","4","C",160.13497284046
"1","u","4","D",19.6373050610197
"1","u","5","C",343.778959051971
"1","u","5","D",50.7597703937552
"1","u","6","C",428.26424976282
"1","u","6","D",84.2465633343249
"1","u","7","C",545.460277179558
"1","u","7","D",146.601819046121
"1","u","8","C",91.8307501939127
"1","u","8","D",34.7338362772999
"1","u","9","C",109.418393261506
"1","u","9","D",52.3912467104613
"1","v","1","C",0.00455023824444178
"1","v","1","D",0.000309202047382712
"1","v","10","C",224.417284500839
"1","v","10","D",124.620960192527
"1","v","2","C",2.90786936363914
"1","v","2","D",0.232688568131498
"1","v","3","C",37.3379538797474
"1","v","3","D",4.00703660815439
"1","v","4","C",225.472944420695
"1","v","4","D",27.5220693713391
"1","v","5","C",330.932284282618
"1","v","5","D",48.6037256406942
"1","v","6","C",257.940297295853
"1","v","6","D",50.441180337681
"1","v","7","C",301.089074554244
"1","v","7","D",80.3958727395786
"1","v","8","C",289.702527818054
"1","v","8","D",109.005966997664
"1","v","9","C",194.492371714246
"1","v","9","D",92.9366499255819
"1","w","1","C",0.000107318254884111
"1","w","1","D",0.0000072729084835861
"1","w","10","C",831.363149546191
"1","w","10","D",458.430948284878
"1","w","2","C",0.00966780337388161
"1","w","2","D",0.000485809696409153
"1","w","3","C",31.3823559017263
"1","w","3","D",2.02958572720227
"1","w","4","C",356.887895380485
"1","w","4","D",35.2910735459305
"1","w","5","C",695.10961269218
"1","w","5","D",83.5571497661593
"1","w","6","C",710.032682084981
"1","w","6","D",114.346711100592
"1","w","7","C",1038.01691756342
"1","w","7","D",232.768675111604
"1","w","8","C",1268.11326845859
"1","w","8","D",465.05216855972
"1","w","9","C",1075.04372820139
"1","w","9","D",508.217139169801
"2","b","1","C",9.52111195133433e-16
"2","b","1","D",0.000000000000436886541635269
"2","b","10","C",538.607291036325
"2","b","10","D",55.3516075302349
"2","b","2","C",0.000000000131509902214289
"2","b","2","D",0.0000000620347378027894
"2","b","3","C",0.158922818856987
"2","b","3","D",0.00317581641409633
"2","b","4","C",18.3194271715427
"2","b","4","D",0.448697120032915
"2","b","5","C",66.0234493954507
"2","b","5","D",1.8335910482748
"2","b","6","C",105.869887208871
"2","b","6","D",3.84632094140961
"2","b","7","C",311.115512351125
"2","b","7","D",15.2212924303411
"2","b","8","C",850.26559484401
"2","b","8","D",58.5240173043774
"2","b","9","C",950.861478571706
"2","b","9","D",83.0478343380965
"2","u","1","C",157.649962699015
"2","u","1","D",10.7330003628846
