"sample","dose","age_group","compartment","value"
"1","b","1","C",0.000000000045014793636324
"1","b","1","D",0.0000000441996531422914
"1","b","10","C",300.309036461442
"1","b","10","D",47.3595995472073
"1","b","2","C",0.000159625417995221
"1","b","2","D",0.00000381520936116067
"1","b","3","C",0.175736217992699
"1","b","3","D",0.00547502787531309
"1","b","4","C",20.5286079962792
"1","b","4","D",0.74426586213576
"1","b","5","C",64.9165386299809
"1","b","5","D",2.75844361670608
"1","b","6","C",108.147580536904
"1","b","6","D",6.04282939011196
"1","b","7","C",274.220444556275
"1","b","7","D",20.6689756569384
"1","b","8","C",655.663766867762
"1","b","8","D",69.2192738457954
"1","b","9","C",537.789402747052
"1","b","9","D",71.7836328943973
"1","u","1","C",119.030086077262
"1","u","1","D",7.98867506353313
"1","u","10","C",1339.66505305568
"1","u","10","D",716.704013449302
"1","u","2","C",168.437313813298
"1","u","2","D",13.1832621116943
"1","u","3","C",13.1446296901184
"1","u","3","D",1.38681691083899
"1","u","4","C",301.911932780911
"1","u","4","D",36.182234989088
"1","u","5","C",742.630298675131
"1","u","5","D",107.274067914821
"1","u","6","C",764.844163460181
"1","u","6","D",146.878361945675
"1","u","7","C",1080.45964274109
"1","u","7","D",282.490849135139
"1","u","8","C",1752.18190710097
"1","u","8","D",642.894998796502
"1","u","9","C",1620.88047302433
"1","u","9","D",750.492223024938
"1","v","1","C",0.00472559954735486
"1","v","1","D",0.000316259695867356
"1","v","10","C",127.091077735819
"1","v","10","D",67.8656882063273
"1","v","2","C",3.01419233436673
"1","v","2","D",0.235589646330872
"1","v","3","C",18.4593465061474
"1","v","3","D",1.9447075712617
"1","v","4","C",120.991175485742
"1","v","4","D",14.4452045272268
"1","v","5","C",162.733109866022
"1","v","5","D",23.3955315355007
"1","v","6","C",128.966498956444
"1","v","6","D",24.61988385808
"1","v","7","C",172.047716553844
"1","v","7","D",44.6359560341457
"1","v","8","C",180.243693982506
"1","v","8","D",65.8286095104177
"1","v","9","C",132.615439594336
"1","v","9","D",61.2504237484423
"1","w","1","C",0.00291116762403171
"1","w","1","D",0.000139636155319768
"1","w","10","C",541.582700640849
"1","w","10","D",287.10801417265
"1","w","2","C",0.0298622399118764
"1","w","2","D",0.00143059211566421
"1","w","3","C",43.6382169957068
"1","w","3","D",2.76812761516194
"1","w","4","C",249.636242059268
"1","w","4","D",24.9394610255046
"1","w","5","C",416.876335186646
"1","w","5","D",50.4829154934944
"1","w","6","C",415.627973156744
"1","w","6","D",67.1115511588834
"1","w","7","C",580.618075372813
"1","w","7","D",136.141765594616
"1","w","8","C",686.684239772319
"1","w","8","D",245.538345532503
"1","w","9","C",564.925975081309
"1","w","9","D",258.407550634753
"2","b","1","C",0.0000000000530793061935894
"2","b","1","D",0.0000000276648997278064
"2","b","10","C",323.228795678489
"2","b","10","D",31.9866971520388
"2","b","2","C",0.000175078361239265
"2","b","2","D",0.00000261488476216256
"2","b","3","C",0.193832550906253
"2","b","3","D",0.0037861098405892
"2","b","4","C",22.2991799047074
"2","b","4","D",0.505668596321962
"2","b","5","C",70.4355197903455
"2","b","5","D",1.87580658329586
"2","b","6","C",117.392935318943
"2","b","6","D",4.11225325769222
"2","b","7","C",297.989070643583
"2","b","7","D",14.0798191797038
"2","b","8","C",713.286316821604
"2","b","8","D",47.1860082068121
"2","b","9","C",584.510741457905
"2","b","9","D",48.897676668334
"2","u","1","C",120.836119931734
"2","u","1","D",8.08600765382042
"2","u","10","C",1350.61805067207
"2","u","10","D",720.871016464659
"2","u","2","C",171.718259622161
"2","u","2","D",13.3935804832981
"2","u","3","C",13.4695824122455
"2","u","3","D",1.41506259596527
"2","u","4","C",305.665804423173
"2","u","4","D",36.5399640836484
"2","u","5","C",751.307615386377
"2","u","5","D",108.246647153156
"2","u","6","C",773.972169880514
"2","u","6","D",148.211866116748
"2","u","7","C",1094.06311596025
"2","u","7","D",285.131530724682
"2","u","8","C",1775.29587137728
"2","u","8","D",649.111270977452
"2","u","9","C",1640.98022229091
"2","u","9","D",757.331153616272
"2","v","1","C",0.0047928811350335
"2","v","1","D",0.000319866673507777
"2","v","10","C",128.129069879727
"2","v","10","D",68.2589278679899
"2","v","2","C",3.07025982310768
"2","v","2","D",0.239175079506334
"2","v","3","C",18.8476746210547
"2","v","3","D",1.97818251499845
"2","v","4","C",122.415780899026
"2","v","4","D",14.5800998456487
"2","v","5","C",164.506697339179
"2","v","5","D",23.5923341477788
"2","v","6","C",130.38392344049
"2","v","6","D",24.8243805923985
