"sample","dose","age_group","compartment","value"
"1","b","1","C",3.15616499881523e-15
"1","b","1","D",0.00000000000276606437935082
"1","b","10","C",1013.76396935719
"1","b","10","D",166.365850587901
"1","b","2","C",0.000152305139558185
"1","b","2","D",0.00000421602424239599
"1","b","3","C",0.366021961521606
"1","b","3","D",0.0117152952758007
"1","b","4","C",34.5061832426729
"1","b","4","D",1.50025291936637
"1","b","5","C",120.848313579205
"1","b","5","D",5.52519690537002
"1","b","6","C",207.134123064382
"1","b","6","D",12.1499202456746
"1","b","7","C",679.996047565783
"1","b","7","D",53.2807804802575
"1","b","8","C",1823.00698810899
"1","b","8","D",200.437274092145
"1","b","9","C",1881.53704143956
"1","b","9","D",261.658549726633
"1","u","1","C",274.771984347955
"1","u","1","D",18.8868473988223
"1","u","10","C",90.6013626036953
"1","u","10","D",50.1759250213867
"1","u","2","C",388.401742886166
"1","u","2","D",31.3612503471702
"1","u","3","C",75.2537349793128
"1","u","3","D",8.21203487044367
"1","u","4","C",332.764197809471
"1","u","4","D",41.2659308913507
"1","u","5","C",753.560215857499
"1","u","5","D",112.050831835784
"1","u","6","C",766.580096790461
"1","u","6","D",151.767661462751
"1","u","7","C",647.682609346348
"1","u","7","D",175.095524210403
"1","u","8","C",147.297496885404
"1","u","8","D",55.8773322287582
"1","u","9","C",117.659408917592
"1","u","9","D",56.2025614979637
"1","v","1","C",0.00300145129084514
"1","v","1","D",0.000205269575187739
"1","v","10","C",324.11454145077
"1","v","10","D",179.119533967608
"1","v","2","C",9.78255744298712
"1","v","2","D",0.788075816114446
"1","v","3","C",68.4081542382697
"1","v","3","D",7.43315139745352
"1","v","4","C",433.842738426613
"1","v","4","D",53.5883448158234
"1","v","5","C",630.066980169879
"1","v","5","D",93.2128233656604
"1","v","6","C",501.806282211374
"1","v","6","D",98.7355386059604
"1","v","7","C",524.363475705329
"1","v","7","D",140.708743189921
"1","v","8","C",420.723393280203
"1","v","8","D",158.622239574821
"1","v","9","C",291.147543898985
"1","v","9","D",138.699067340155
"1","w","1","C",0.000551137999937099
"1","w","1","D",0.0000254396631898529
"1","w","10","C",1416.08684363288
"1","w","10","D",779.745923379354
"1","w","2","C",0.0204849192224265
