"sample","dose","age_group","compartment","value"
"1","b","1","C",0.00000942216429625439
"1","b","1","D",0.000000359755184986542
"1","b","10","C",46.5517198411112
"1","b","10","D",6.15744315949731
"1","b","2","C",0.0000348782877147496
"1","b","2","D",0.00000134722310617275
"1","b","3","C",0.0281542314330242
"1","b","3","D",0.000718773140948075
"1","b","4","C",2.38962742989568
"1","b","4","D",0.0965686328977526
"1","b","5","C",7.93004177484865
"1","b","5","D",0.310221151193943
"1","b","6","C",13.1839039913775
"1","b","6","D",0.633447335161072
"1","b","7","C",40.2038799089983
"1","b","7","D",2.51051072063209
"1","b","8","C",113.977543233571
"1","b","8","D",9.89498934122293
"1","b","9","C",108.097525967065
"1","b","9","D",11.8127915328646
"1","u","1","C",41.5727274073138
"1","u","1","D",2.26400762920117
"1","u","10","C",98.1202419862234
"1","u","10","D",42.9501553676286
"1","u","2","C",2.63398489772707
"1","u","2","D",0.28923885728668
"1","u","3","C",19.8843428718672
"1","u","3","D",1.68760379979694
"1","u","4","C",62.0501606352241
"1","u","4","D",6.1558369471092
"1","u","5","C",96.0324433771296
"1","u","5","D",11.4305854305964
"1","u","6","C",104.818135477924
"1","u","6","D",16.338627995461
"1","u","7","C",106.060105799147
"1","u","7","D",22.0630930259133
"1","u","8","C",171.537186009277
"1","u","8","D",49.1203089464317
"1","u","9","C",241.723491838893
"1","u","9","D",87.028082081121
"1","v","1","C",0.00482118088472948
"1","v","1","D",0.000262260554772682
"1","v","10","C",51.6301480376254
"1","v","10","D",22.5884562336867
"1","v","2","C",16.4049991160168
"1","v","2","D",1.27089847869994
"1","v","3","C",14.9326614761704
"1","v","3","D",1.26225206982529
"1","v","4","C",45.3886916359223
"1","v","4","D",4.49861383818988
"1","v","5","C",63.2764331164562
"1","v","5","D",7.52372026706273
"1","v","6","C",54.9231962470322
"1","v","6","D",8.54993049358444
"1","v","7","C",79.4210708665215
"1","v","7","D",16.4934898539878
"1","v","8","C",92.6738709866065
"1","v","8","D",26.5054634175572
"1","v","9","C",71.9326173194544
"1","v","9","D",25.8867890215681
"1","w","1","C",0.00320078145566795
"1","w","1","D",0.000147453229526413
"1","w","10","C",94.7828694612256
"1","w","10","D",41.1542168937096
"1","w","2","C",11.5087970083739
