"sample","dose","age_group","compartment","value"
"1","b","1","C",9.08218066207958e-16
"1","b","1","D",0.00000000000915567748388496
"1","b","10","C",27.2771127038048
"1","b","10","D",4.09939956330062
"1","b","2","C",0.000053940787604934
"1","b","2","D",0.00000129989090895954
"1","b","3","C",0.013418367537305
"1","b","3","D",0.000396883276828381
"1","b","4","C",1.21809936084924
"1","b","4","D",0.0557815621066601
"1","b","5","C",4.15204475661932
"1","b","5","D",0.194556382470991
"1","b","6","C",6.98012247577649
"1","b","6","D",0.396430009897786
"1","b","7","C",20.0464546062363
"1","b","7","D",1.45628719519943
"1","b","8","C",62.414044468004
"1","b","8","D",6.31086084333474
"1","b","9","C",63.5834975464489
"1","b","9","D",8.02622542840285
"1","u","1","C",17.7443998237268
"1","u","1","D",1.10027594008504
"1","u","10","C",3.01306501105819
"1","u","10","D",1.49934197336569
"1","u","2","C",2.6240391159933
"1","u","2","D",0.307962542322098
"1","u","3","C",7.87957816864613
"1","u","3","D",0.778736997639397
"1","u","4","C",37.1727244257716
"1","u","4","D",4.29238628962727
"1","u","5","C",68.3404872566402
"1","u","5","D",9.41182149608927
"1","u","6","C",66.3326291103206
"1","u","6","D",12.0239261118639
"1","u","7","C",73.6881918757449
"1","u","7","D",17.9220184997594
"1","u","8","C",22.5218289366664
"1","u","8","D",7.5533667402218
"1","u","9","C",6.53835275125153
"1","u","9","D",2.74453619255846
"1","v","1","C",0.000533378607544967
"1","v","1","D",0.0000329774290617441
"1","v","10","C",18.828907520529
"1","v","10","D",9.36244136034281
"1","v","2","C",8.19160389286949
"1","v","2","D",0.650146592765076
"1","v","3","C",4.20988027599619
"1","v","3","D",0.413195757737045
"1","v","4","C",16.0455184556118
"1","v","4","D",1.84810335428419
"1","v","5","C",23.2865481629402
"1","v","5","D",3.19963712542536
"1","v","6","C",21.4822628118266
"1","v","6","D",3.88370588544658
"1","v","7","C",30.7112190160512
"1","v","7","D",7.4453486804837
"1","v","8","C",36.7370341722073
"1","v","8","D",12.2889510077644
"1","v","9","C",29.1026253631339
"1","v","9","D",12.2022471190078
"1","w","1","C",0.0000918649660818666
"1","w","1","D",0.00000341280771783434
"1","w","10","C",61.3305940625942
"1","w","10","D",30.268180872873
"1","w","2","C",3.08431359820699
"1","w","2","D",0.086715348175149
"1","w","3","C",6.55959316989093
"1","w","3","D",0.387634964409779
"1","w","4","C",27.8825210365653
"1","w","4","D",2.49604304461955
"1","w","5","C",48.2560918393591
"1","w","5","D",5.5920140312637
"1","w","6","C",54.2797085427599
"1","w","6","D",8.04705500449877
"1","w","7","C",87.1470058296194
"1","w","7","D",18.3079761878978
"1","w","8","C",130.993274737903
"1","w","8","D",42.9208980865902
"1","w","9","C",122.548743508617
"1","w","9","D",50.8558311777406
"2","b","1","C",1.05179479499936e-15
"2","b","1","D",0.00000000000579688629184632
"2","b","10","C",28.7814108646146
"2","b","10","D",2.72012686033069
"2","b","2","C",0.0000571634565531758
"2","b","2","D",0.000000860117738584961
"2","b","3","C",0.0142504905822375
"2","b","3","D",0.000264319459227212
"2","b","4","C",1.28773288857037
"2","b","4","D",0.0364680864131527
"2","b","5","C",4.38313246865964
"2","b","5","D",0.128013115818676
"2","b","6","C",7.37050518026093
"2","b","6","D",0.262063633653784
"2","b","7","C",21.1713137926115
"2","b","7","D",0.965569099721982
"2","b","8","C",65.9498853376411
"2","b","8","D",4.18548098121002
"2","b","9","C",67.219988904373
"2","b","9","D",5.32976609606959
"2","u","1","C",17.6777755571199
"2","u","1","D",1.09520444899175
"2","u","10","C",2.99729462358738
"2","u","10","D",1.49037960412586
"2","u","2","C",2.60731807157337
