"sample","dose","age_group","compartment","value"
"1","b","1","C",0.000000000100336738349968
"1","b","1","D",0.0000000897979950464442
"1","b","10","C",481.450601648367
"1","b","10","D",81.1734058818886
"1","b","2","C",0.000660978816124019
"1","b","2","D",0.0000163579114925184
"1","b","3","C",0.0919300452242698
"1","b","3","D",0.00297548552552628
"1","b","4","C",20.282803563607
"1","b","4","D",0.78246152992276
"1","b","5","C",65.728987466632
"1","b","5","D",2.94662277482532
"1","b","6","C",100.778862642638
"1","b","6","D",5.97235106933752
"1","b","7","C",262.670549616244
"1","b","7","D",21.2540058282278
"1","b","8","C",866.378707945453
"1","b","8","D",98.5429454287468
"1","b","9","C",733.786973794376
"1","b","9","D",105.634858509394
"1","u","1","C",225.96581244297
"1","u","1","D",15.5113556295439
"1","u","10","C",504.879901629049
"1","u","10","D",290.352960533829
"1","u","2","C",25.0372806718809
"1","u","2","D",2.33989674583758
"1","u","3","C",78.4368654324
"1","u","3","D",8.41159161154497
"1","u","4","C",517.886377782328
"1","u","4","D",63.7902484483317
"1","u","5","C",1022.88185366404
"1","u","5","D",152.815824691226
"1","u","6","C",960.196321518552
"1","u","6","D",191.660188900115
"1","u","7","C",1525.95108931976
"1","u","7","D",416.250514510945
"1","u","8","C",1185.16845091719
"1","u","8","D",453.67777189843
"1","u","9","C",823.371024258698
"1","u","9","D",398.836452975269
"1","v","1","C",0.0232507533944687
"1","v","1","D",0.0015917589327156
"1","v","10","C",327.690807828374
"1","v","10","D",187.499414812454
"1","v","2","C",132.406771919405
"1","v","2","D",10.7177708115577
"1","v","3","C",44.9040807561013
"1","v","3","D",4.81257242417521
"1","v","4","C",270.105055279276
"1","v","4","D",33.1530922058385
"1","v","5","C",370.212711129386
"1","v","5","D",55.1168200120348
"1","v","6","C",321.66713877616
"1","v","6","D",63.997685421683
"1","v","7","C",376.65422704125
"1","v","7","D",102.595606362448
"1","v","8","C",339.474562891134
"1","v","8","D",129.937277240177
"1","v","9","C",252.889565236013
"1","v","9","D",122.512270294396
"1","w","1","C",0.00263702778577033
"1","w","1","D",0.000141809526220249
"1","w","10","C",531.427573157646
"1","w","10","D",300.691263434488
"1","w","2","C",10.8866954788252
"1","w","2","D",0.360258288545085
"1","w","3","C",55.4882820061732
"1","w","3","D",3.58718160355557
"1","w","4","C",401.844449529791
"1","w","4","D",41.7680269652576
"1","w","5","C",708.302223016036
"1","w","5","D",89.4136547279351
"1","w","6","C",642.552457182311
"1","w","6","D",118.347890644125
"1","w","7","C",917.522317289111
"1","w","7","D",235.34110692046
"1","w","8","C",1105.86924076804
"1","w","8","D",415.173176215556
"1","w","9","C",546.291178815865
"1","w","9","D",260.328288000313
"2","b","1","C",0.000000000118864842133165
"2","b","1","D",0.0000000562826251778467
"2","b","10","C",524.360047083114
"2","b","10","D",55.4545617475475
"2","b","2","C",0.000726499842992475
"2","b","2","D",0.0000112336826259721
"2","b","3","C",0.101678306448525
"2","b","3","D",0.0020614433574324
"2","b","4","C",22.1470509680189
"2","b","4","D",0.533312678904835
"2","b","5","C",71.810373165249
"2","b","5","D",2.01643360478937
"2","b","6","C",110.378563966587
"2","b","6","D",4.0990643915755
"2","b","7","C",289.217104124882
"2","b","7","D",14.6636201841576
"2","b","8","C",957.339973914526
"2","b","8","D",68.2266356229534
"2","b","9","C",811.381788123889
"2","b","9","D",73.2048648262897
"2","u","1","C",229.972625791093
"2","u","1","D",15.7425919298333
"2","u","10","C",511.426292804916
"2","u","10","D",293.362604043574
"2","u","2","C",24.9874048506112
"2","u","2","D",2.334324456415
"2","u","3","C",80.5940055948192
"2","u","3","D",8.60809521250884
"2","u","4","C",526.072310627879
"2","u","4","D",64.6328246651097
"2","u","5","C",1039.43800935604
"2","u","5","D",154.868415400391
"2","u","6","C",977.615452855741
"2","u","6","D",194.513870514422
"2","u","7","C",1560.8499976979
"2","u","7","D",424.001301090886
"2","u","8","C",1216.08891288616
"2","u","8","D",463.259190348032
"2","u","9","C",845.088417443326
