"sample","dose","age_group","compartment","value"
"1","b","1","C",0.000625113274560662
"1","b","1","D",0.0000192721354567476
"1","b","10","C",1402.16676973875
"1","b","10","D",234.052905508858
"1","b","2","C",0.001676640760013
"1","b","2","D",0.0000639780683583717
"1","b","3","C",0.109539445694771
"1","b","3","D",0.0038042354268524
"1","b","4","C",49.0859494340616
"1","b","4","D",2.14415634163091
"1","b","5","C",195.613405164599
"1","b","5","D",8.98445963099203
"1","b","6","C",316.207461922544
"1","b","6","D",18.8049629139409
"1","b","7","C",881.883295524443
"1","b","7","D",70.568893282052
"1","b","8","C",2368.00154477919
"1","b","8","D",266.352726039677
"1","b","9","C",2276.31097508671
"1","b","9","D",322.1076472049
"1","u","1","C",376.644531815364
"1","u","1","D",26.0678353495271
"1","u","10","C",148.485603344145
"1","u","10","D",83.3583464605516
"1","u","2","C",62.1924148855019
"1","u","2","D",6.00940044997655
"1","u","3","C",131.69146411797
"1","u","3","D",14.3452253231747
"1","u","4","C",872.857544591858
"1","u","4","D",108.943340811766
"1","u","5","C",1652.81488038634
"1","u","5","D",248.465493089034
"1","u","6","C",1425.56669713984
"1","u","6","D",286.132017670509
"1","u","7","C",1902.03659902447
"1","u","7","D",521.394829718398
"1","u","8","C",907.153312204749
"1","u","8","D",349.298950446102
"1","u","9","C",734.116043837792
"1","u","9","D",354.463260020281
"1","v","1","C",0.0748294384521869
"1","v","1","D",0.00516931989351963
"1","v","10","C",1394.28773879423
"1","v","10","D",780.245867319236
"1","v","2","C",209.430429856175
"1","v","2","D",17.1035014226782
"1","v","3","C",66.9437778844861
"1","v","3","D",7.27426953973618
"1","v","4","C",478.512562041578
"1","v","4","D",59.5555502508527
"1","v","5","C",739.598300626683
"1","v","5","D",110.772322692079
"1","v","6","C",657.614563833247
"1","v","6","D",131.406266611802
"1","v","7","C",1008.38803561041
"1","v","7","D",274.922448079278
"1","v","8","C",1562.74334042479
"1","v","8","D",599.178044128554
"1","v","9","C",1281.74488736036
"1","v","9","D",618.10574630138
"1","w","1","C",0.085924778697717
"1","w","1","D",0.00481651608109768
"1","w","10","C",2107.86941588624
"1","w","10","D",1177.65765005303
"1","w","2","C",15.4975295677701
"1","w","2","D",0.512683342774582
"1","w","3","C",108.725726243767
"1","w","3","D",7.1268782926022
"1","w","4","C",1111.66972704026
"1","w","4","D",114.390032906404
"1","w","5","C",1854.65057393663
"1","w","5","D",226.93236127761
"1","w","6","C",1621.16545966244
"1","w","6","D",277.382132012892
"1","w","7","C",2344.02627635973
"1","w","7","D",553.518122707085
"1","w","8","C",2725.96679774179
"1","w","8","D",1033.25600241346
"1","w","9","C",3324.22168498954
"1","w","9","D",1597.8363905024
"2","b","1","C",0.000685112142903072
"2","b","1","D",0.0000128432866645057
"2","b","10","C",1511.60717160041
"2","b","10","D",158.354339773565
"2","b","2","C",0.00184443794336111
"2","b","2","D",0.000042615932945533
"2","b","3","C",0.121063501502272
"2","b","3","D",0.00261794858063811
"2","b","4","C",53.4679844363607
"2","b","4","D",1.44479352662801
"2","b","5","C",212.901417654163
"2","b","5","D",6.11362716741626
"2","b","6","C",344.701270654206
"2","b","6","D",12.8432636452574
"2","b","7","C",962.711790704539
"2","b","7","D",48.2979906701612
"2","b","8","C",2588.63167676257
"2","b","8","D",182.479218730086
"2","b","9","C",2479.02770546686
"2","b","9","D",219.881499758072
"2","u","1","C",383.891990870129
"2","u","1","D",26.4918253799767
"2","u","10","C",149.941811841579
"2","u","10","D",83.9777819532475
"2","u","2","C",61.9796061825635
"2","u","2","D",5.98489651301328
"2","u","3","C",135.322910646057
"2","u","3","D",14.6804280001405
"2","u","4","C",885.814208633553
"2","u","4","D",110.279632512544
"2","u","5","C",1676.208138241
"2","u","5","D",251.337954872977
"2","u","6","C",1447.22364136364
"2","u","6","D",289.644064834561
"2","u","7","C",1932.7891026635
"2","u","7","D",528.090512534033
"2","u","8","C",922.588937136183
"2","u","8","D",353.972876452704
"2","u","9","C",744.359649317315
"2","u","9","D",358.323489307612
"2","v","1","C",0.0761622420132216
"2","v","1","D",0.00524694797151498
"2","v","10","C",1408.02885042331
"2","v","10","D",786.04534794956
"2","v","2","C",212.925051752218
"2","v","2","D",17.3786541772935
"2","v","3","C",68.5124065724636
"2","v","3","D",7.41810376102937
"2","v","4","C",485.286487491693
"2","v","4","D",60.2508620750492
"2","v","5","C",749.373349869999
"2","v","5","D",111.963225322841
"2","v","6","C",666.758647300021
"2","v","6","D",132.875073448393
"2","v","7","C",1022.92671472344
"2","v","7","D",278.048959281187
"2","v","8","C",1586.97120596721
"2","v","8","D",606.441926480705
"2","v","9","C",1299.31791037928
"2","v","9","D",624.709840738295
"2","w","1","C",0.0885679467157725
"2","w","1","D",0.00550462023735326
"2","w","10","C",2129.23230156354
"2","w","10","D",1188.28331980594
"2","w","2","C",17.4998775085088
"2","w","2","D",0.759879932270806
"2","w","3","C",114.241758484368
"2","w","3","D",9.8616633396467
"2","w","4","C",1140.70650032154
"2","w","4","D",128.809084603636
"2","w","5","C",1902.54244595506
"2","w","5","D",257.091465866989
"2","w","6","C",1659.390850342
"2","w","6","D",305.716437312917
"2","w","7","C",2398.63981682986
"2","w","7","D",606.017212051056
"2","w","8","C",2771.72024665467
"2","w","8","D",1053.11481971922
"2","w","9","C",3371.41932966468
"2","w","9","D",1618.41257916649
"3","b","1","C",0.000662413794535854
"3","b","1","D",0.000024481515780892
"3","b","10","C",1454.27539327968
"3","b","10","D",296.596726286311
"3","b","2","C",0.00178532918795975
