"sample","dose","age_group","compartment","value"
"1","b","1","C",0.00000000000989949912819809
"1","b","1","D",0.0000000449923955737506
"1","b","10","C",208.935355792062
"1","b","10","D",29.682440516632
"1","b","2","C",0.000697151836959312
"1","b","2","D",0.000015131070852654
"1","b","3","C",0.10219512842505
"1","b","3","D",0.00290627550680294
"1","b","4","C",8.05388140971833
"1","b","4","D",0.317590427883294
"1","b","5","C",31.2014976090119
"1","b","5","D",1.25637721942279
"1","b","6","C",54.978201433645
"1","b","6","D",2.80559288447428
"1","b","7","C",168.713054330983
"1","b","7","D",11.3893692363701
"1","b","8","C",588.82554457883
"1","b","8","D",55.2843480993837
"1","b","9","C",472.737479273249
"1","b","9","D",56.0104986945749
"1","u","1","C",174.218100600761
"1","u","1","D",10.3684675922034
"1","u","10","C",34.3523070537261
"1","u","10","D",16.3278951767407
"1","u","2","C",156.360034720265
"1","u","2","D",11.6002525613019
"1","u","3","C",104.58594575647
"1","u","3","D",9.99221099170937
"1","u","4","C",448.069112646738
"1","u","4","D",48.1689860986153
"1","u","5","C",763.99795397411
"1","u","5","D",98.3128893780211
"1","u","6","C",673.122294708892
"1","u","6","D",114.451192470761
"1","u","7","C",742.312240487072
"1","u","7","D",171.021929490125
"1","u","8","C",220.9667778892
"1","u","8","D",71.0139671930434
"1","u","9","C",131.736409105844
"1","u","9","D",53.4647721553626
"1","v","1","C",0.00423309206139177
"1","v","1","D",0.000251048657091878
"1","v","10","C",254.123977224255
"1","v","10","D",120.550472207347
"1","v","2","C",56.4332581085823
"1","v","2","D",4.01720538631255
"1","v","3","C",45.9957177829175
"1","v","3","D",4.34226633418444
"1","v","4","C",215.844341951802
"1","v","4","D",23.1112777341576
"1","v","5","C",332.619154621685
"1","v","5","D",42.6142060317951
"1","v","6","C",315.026353186706
"1","v","6","D",53.2683508703008
"1","v","7","C",459.338522196485
"1","v","7","D",105.034617879225
"1","v","8","C",454.766380446708
"1","v","8","D",145.234100746197
"1","v","9","C",349.6905119073
"1","v","9","D",141.164294096679
"1","w","1","C",0.000603575293055167
"1","w","1","D",0.0000293285396822905
"1","w","10","C",850.237668272808
"1","w","10","D",402.648169571502
"1","w","2","C",8.30499594638858
"1","w","2","D",0.224388481817858
"1","w","3","C",46.1984531600673
"1","w","3","D",2.6266756973135
"1","w","4","C",247.926968517773
"1","w","4","D",22.0348454142963
"1","w","5","C",450.898093287516
"1","w","5","D",47.8622277936035
"1","w","6","C",487.293548002847
"1","w","6","D",70.1561432771249
"1","w","7","C",839.933849774266
"1","w","7","D",167.479314416991
"1","w","8","C",1339.66759807813
"1","w","8","D",424.711547041486
"1","w","9","C",1183.75965385965
"1","w","9","D",476.573962308753
"2","b","1","C",0.0000000000115702981494041
"2","b","1","D",0.0000000281656316389437
"2","b","10","C",221.81675144513
"2","b","10","D",19.8037108656855
"2","b","2","C",0.000744591767668276
"2","b","2","D",0.0000101166139225377
"2","b","3","C",0.109449405908083
"2","b","3","D",0.00194959076856819
"2","b","4","C",8.5700509774618
"2","b","4","D",0.209613077313985
"2","b","5","C",33.1690067287902
"2","b","5","D",0.835926578689366
"2","b","6","C",58.4895135994639
"2","b","6","D",1.87209545947327
"2","b","7","C",179.728642011119
"2","b","7","D",7.61540623007186
"2","b","8","C",627.834998965838
"2","b","8","D",36.987594986532
"2","b","9","C",504.104758463764
"2","b","9","D",37.4896042961687
"2","u","1","C",174.461453213496
"2","u","1","D",10.3684031709259
"2","u","10","C",34.3403459622776
"2","u","10","D",16.3011396237405
"2","u","2","C",156.752414558395
"2","u","2","D",11.6103230663122
"2","u","3","C",105.063181391019
"2","u","3","D",10.0192257263011
"2","u","4","C",448.566259059978
"2","u","4","D",48.1581055453374
"2","u","5","C",764.198737481878
"2","u","5","D",98.2073420653532
"2","u","6","C",673.548793333919
"2","u","6","D",114.356156807036
"2","u","7","C",743.213453179815
"2","u","7","D",170.939900727598
"2","u","8","C",221.327159636152
"2","u","8","D",70.997801537804
"2","u","9","C",131.956593882499
"2","u","9","D",53.4567877255888
"2","v","1","C",0.00423809644198473
"2","v","1","D",0.000251002788074031
"2","v","10","C",254.017698149669
"2","v","10","D",120.345765310464
"2","v","2","C",56.5635377305975
"2","v","2","D",4.02223336499099
"2","v","3","C",46.1659336149522
"2","v","3","D",4.35102089152158
"2","v","4","C",216.036703566465
"2","v","4","D",23.1018718393225
"2","v","5","C",332.624008996133
"2","v","5","D",42.5597221965274
"2","v","6","C",315.129667261731
"2","v","6","D",53.2109106737742
"2","v","7","C",459.699693471578
"2","v","7","D",104.9487719024
"2","v","8","C",455.347268312671
"2","v","8","D",145.161297683946
"2","v","9","C",350.174020783711
"2","v","9","D",141.111437477924
"2","w","1","C",0.000611880501194017
"2","w","1","D",0.0000328132963157346
"2","w","10","C",850.098127585984
"2","w","10","D",402.567109467879
"2","w","2","C",8.60752249684979
"2","w","2","D",0.307346869941519
"2","w","3","C",47.6517607960376
"2","w","3","D",3.57214166138916
"2","w","4","C",251.096737027225
"2","w","4","D",24.4700255734786
"2","w","5","C",456.287423528666
"2","w","5","D",53.1503763660208
"2","w","6","C",492.448255034409
"2","w","6","D",76.6527413461661
"2","w","7","C",847.933115447756
"2","w","7","D",180.450427017135
"2","w","8","C",1342.40988042183
"2","w","8","D",426.671931740537
"2","w","9","C",1185.95716933243
"2","w","9","D",477.672720623575
"3","b","1","C",0.0000000000110745072498601
"3","b","1","D",0.0000000550804644458109
"3","b","10","C",213.619945059245
"3","b","10","D",37.1608789183049
"3","b","2","C",0.000717886695503005
"3","b","2","D",0.0000190376925690557
"3","b","3","C",0.105561234046557
"3","b","3","D",0.00366753230884772
"3","b","4","C",8.2584557627553
"3","b","4","D",0.396714257636387
"3","b","5","C",31.9586592698595
"3","b","5","D",1.57303391372987
"3","b","6","C",56.3597203934782
"3","b","6","D",3.51803983886588
"3","b","7","C",173.222801521095
"3","b","7","D",14.3038049573857
"3","b","8","C",605.177855876741
"3","b","8","D",69.4796174320349
"3","b","9","C",485.871022810979
"3","b","9","D",70.4033223024165
"3","u","1","C",174.268845861714
"3","u","1","D",10.365539635298
"3","u","10","C",34.3156210045123
"3","u","10","D",16.3041503999824
"3","u","2","C",156.656092893905
"3","u","2","D",11.6135478937093
"3","u","3","C",104.90282936076
"3","u","3","D",10.0121135912738
"3","u","4","C",448.212597473917
"3","u","4","D",48.163554841904
