"dose","age_group","compartment","mean","q025","q975"
"b","1","C",1.70781356235089e-16,1.40039763910802e-16,2.12570819912765e-16
"b","1","D",0.00000000000100614230296845,0.000000000000391540155817105,0.00000000000189161076789945
"b","10","C",15.1968722246394,12.6900378740283,17.8310971493298
"b","10","D",2.3003426131422,0.946255716225042,4.24638032743758
"b","2","C",2.71856940677624e-16,2.24098677588386e-16,3.29841801494852e-16
"b","2","D",0.000000000000468951247084273,0.000000000000182162924497051,0.000000000000887043620305861
"b","3","C",0.00674778750578444,0.00561884991760148,0.00794346367505535
"b","3","D",0.000200376363455683,0.0000821938782278258,0.000371027575379076
"b","4","C",0.351295848661926,0.293315360674057,0.412251713086955
"b","4","D",0.0152088327358239,0.00628110703547333,0.0281370530637885
"b","5","C",1.23236935963517,1.02956800364731,1.44526309361982
"b","5","D",0.0539704771659827,0.0224433787823617,0.0995526562478332
"b","6","C",2.18931839828653,1.82714302201786,2.57069207922965
"b","6","D",0.12091280759948,0.0499856809508377,0.223477978522398
"b","7","C",5.64188849486812,4.7008370769228,6.63353877164619
"b","7","D",0.409090131464855,0.168403396172934,0.756835212448114
"b","8","C",33.6153589070127,27.9905766198521,39.5413741540789
"b","8","D",3.38533095034298,1.39189031052831,6.27346216221445
"b","9","C",30.6544211190275,25.5270922470581,36.0746907359767
"b","9","D",3.89096799301164,1.59573391846515,7.21773801361032
"u","1","C",12.1383911871441,12.0660412737035,12.1990007637143
"u","1","D",0.696511786965378,0.692169325735654,0.700276098314276
"u","10","C",1.99917849489592,1.98673112267736,2.00930623295765
"u","10","D",0.929211865896604,0.92325056011725,0.934361790482256
"u","2","C",0.738659408194342,0.733066490841694,0.744429890891562
"u","2","D",0.0786434973550141,0.0780454902923719,0.0792616675936434
"u","3","C",5.56743962607499,5.54134247563139,5.59587299313373
"u","3","D",0.514458726704133,0.511653152771653,0.517008696582785
"u","4","C",27.4358848532775,27.2757924303631,27.5736261999851
"u","4","D",2.85118182726682,2.83299693927332,2.86663126805724
"u","5","C",68.307047417716,67.8924768610403,68.6659258505019
"u","5","D",8.47954550498681,8.42526346662105,8.52774905799497
"u","6","C",50.4803018012947,50.1819328390463,50.7314327253999
"u","6","D",8.28860652506445,8.23647184876235,8.33514081660109
"u","7","C",47.5441270796596,47.2768260695849,47.7699334311916
"u","7","D",10.6035728949366,10.5390800800476,10.6608510026284
"u","8","C",9.35458912664614,9.30385320619887,9.3974289495388
"u","8","D",2.92680145107305,2.90932421077049,2.94214941076239
"u","9","C",8.4355771573196,8.39291008501682,8.47557676811329
"u","9","D",3.38363760575786,3.36447297767873,3.40070108153912
"v","1","C",0.00141952304699361,0.00141092623551468,0.00142671465786287
"v","1","D",0.0000811954310589712,0.0000806865925796381,0.0000816407363041708
"v","10","C",15.7220829805412,15.6238534574814,15.8023749795985
"v","10","D",7.29765038703639,7.25109859271497,7.33814072113785
"v","2","C",5.02967395917727,4.99831748303533,5.05712089387395
"v","2","D",0.391190373913586,0.388759468068783,0.393373411803107
"v","3","C",2.93226310810798,2.91741488945852,2.94640430661341
"v","3","D",0.267663104570176,0.266156553763729,0.268994151190008
"v","4","C",16.8871113981512,16.7865956448664,16.9725696958312
"v","4","D",1.74752160662218,1.73643998467959,1.75713656376764
"v","5","C",24.1402896183655,23.9902379170954,24.2697575542134
"v","5","D",2.9831826048035,2.96401307099303,3.00034451544936
"v","6","C",23.919605174417,23.7780130232822,24.0422933286483
"v","6","D",3.90402344544134,3.87943150809737,3.92596940212193
"v","7","C",35.7764525409694,35.5699645175882,35.9519478852013
"v","7","D",7.91446607359021,7.86535273780842,7.95839596830176
"v","8","C",32.9516092425076,32.7686659103948,33.1025194594359
"v","8","D",10.2483278457391,10.1869422430817,10.3030515084719
"v","9","C",22.8124703290888,22.6961952879136,22.9195565639198
"v","9","D",9.10055177191284,9.04781815935851,9.1467677136098
"w","1","C",3.00987529197319e-15,2.81890500155597e-15,3.29632950244858e-15
"w","1","D",0.0000000000112124627148741,0.00000000000965862666183259,0.000000000012971932668221
"w","10","C",61.0290279496122,60.6888307120126,61.2913012569078
"w","10","D",28.1657145819466,27.8905399883055,28.4433401406255
"w","2","C",2.85188493600438,2.71094418706381,3.00505807936908
"w","2","D",0.0947980870433774,0.0542561240599389,0.13901423021442
"w","3","C",3.51967048964601,3.3504974135136,3.70330158659719
"w","3","D",0.229330656658236,0.131700429696808,0.335457397887351
"w","4","C",15.3989900096397,15.1275882369533,15.6769451331734
"w","4","D",1.41862304253189,1.23139512102908,1.62388624442434
"w","5","C",26.5753654359345,26.0323342631019,27.1339494722547
"w","5","D",2.86944353165137,2.42471634039831,3.35535924331413
"w","6","C",34.692899554973,33.9849841201907,35.4262655411153
"w","6","D",4.94996867305646,4.19037018589842,5.77972807076597
"w","7","C",63.9745334130502,62.8190574076173,65.1676900118349
"w","7","D",12.5548209224234,10.8824138210731,14.3904535462361
"w","8","C",128.969438540803,128.384511375375,129.51955712833
"w","8","D",39.5613236433519,38.7682517832814,40.4179651161973
"w","9","C",81.3350722002299,80.9987875770157,81.6847024344927
"w","9","D",32.0531922010708,31.5369255429613,32.6163467795246
