"dose","age_group","compartment","mean","q025","q975"
"b","1","C",0.00000000000330025501613189,0.00000000000281653930613106,0.00000000000400004531414216
"b","1","D",0.0000000154345445376374,0.00000000605792718123368,0.0000000294050217305669
"b","10","C",182.898123785792,155.328234006563,210.552150075349
"b","10","D",25.693848483978,10.7398022233743,47.4603870344514
"b","2","C",0.0000623013386176632,0.000052566661187772,0.0000725100978610998
"b","2","D",0.00000132607839886655,0.000000550678053225476,0.00000246003727163114
"b","3","C",0.0360207893919242,0.0303680283619195,0.0420267687633824
"b","3","D",0.00101578560965839,0.000419242449483221,0.00187935299700802
"b","4","C",8.57413217515241,7.26270899579753,9.92315682994385
"b","4","D",0.284459882879608,0.118589511741374,0.525544920802201
"b","5","C",31.6002576876472,26.8407120609719,36.4338490875594
"b","5","D",1.20410012330853,0.503215101598702,2.22552999437049
"b","6","C",59.5774322740523,50.5950952727116,68.7192777460444
"b","6","D",2.93346566075701,1.22471602174914,5.42079033020792
"b","7","C",164.741945554548,139.913180710619,190.001327487432
"b","7","D",10.7574812544449,4.490743855661,19.8800067370203
"b","8","C",438.632380419634,372.407626120209,506.004238954635
"b","8","D",39.515778096759,16.4955188046811,73.0246518471364
"b","9","C",392.127770843476,332.624745449463,452.728592118546
"b","9","D",44.9063791705299,18.7308458369872,82.9711665608463
"u","1","C",72.5969136922818,71.3873022274829,73.7265417372624
"u","1","D",3.96807973527689,3.88898001456661,4.04165221879513
"u","10","C",74.2378759194817,72.6951641647064,75.7012244523261
"u","10","D",31.5509762255891,30.8049677607025,32.2725449981506
"u","2","C",120.764671062483,119.246944210949,122.188997736904
"u","2","D",7.88958316551978,7.76105992532227,8.01203251185602
"u","3","C",21.6596307466081,21.4237865777804,21.887844192607
"u","3","D",1.93715188377761,1.90948645620444,1.96361575908545
"u","4","C",69.0359595018747,67.8129912034536,70.1758262682369
"u","4","D",6.73210566730235,6.58980208162247,6.86353338690778
"u","5","C",206.379389792624,202.346057523857,210.137313762821
"u","5","D",23.8780403585092,23.3399860159194,24.3930169346281
"u","6","C",110.741743570941,108.609591758064,112.72965210325
"u","6","D",16.8049920391121,16.428621772641,17.1649524823601
"u","7","C",57.5749904830417,56.4744262894513,58.6094807492686
"u","7","D",11.6600211711813,11.3966522336448,11.9102551411074
"u","8","C",35.9102216566863,35.2247739560051,36.5483158458383
"u","8","D",10.018889211292,9.79333353250787,10.2343653250285
"u","9","C",28.8357464338956,28.3053359367136,29.3327142625573
"u","9","D",10.2137210583856,9.98872940017532,10.4278618980055
"v","1","C",0.00429665603046305,0.00422260216874856,0.00436586200269474
"v","1","D",0.000233363219264963,0.000228600211725591,0.000237812776872848
"v","10","C",50.2086100643368,49.1620746391043,51.2022205795186
"v","10","D",21.3185337880863,20.8128746011839,21.807410700395
"v","2","C",7.55131690331655,7.45638252378582,7.6404386473817
"v","2","D",0.493280342037095,0.485241605012533,0.500939981362896
"v","3","C",16.9947521367068,16.7975443750416,17.1856787318777
"v","3","D",1.49561204158797,1.47278823098086,1.51750444581216
"v","4","C",76.2409094675294,74.8624410000397,77.5152015255041
"v","4","D",7.40782098962083,7.24917906173904,7.55440762894921
"v","5","C",89.2125854491537,87.4379333258627,90.8622590682513
"v","5","D",10.2821932992555,10.0488644286422,10.5070333345044
"v","6","C",73.5902156574691,72.1420690662087,74.9375017068115
"v","6","D",11.1097833536654,10.8583408653929,11.3519385653379
"v","7","C",93.1833714732155,91.3515469569872,94.900985500502
"v","7","D",18.744887769258,18.3130032510757,19.155739144271
"v","8","C",88.4076965009915,86.7007079051771,90.0065559293164
"v","8","D",24.5562955307841,23.9968426417348,25.0913883881494
"v","9","C",63.9540964648628,62.7687436951548,65.0624822456246
"v","9","D",22.6170641612553,22.1167314791562,23.0936096343029
"w","1","C",0.000494973058183981,0.000483410410092393,0.000507170314662427
"w","1","D",0.0000239156209147452,0.0000206033100453752,0.0000275839667893541
"w","10","C",151.347662822914,148.182761845675,154.25311989772
"w","10","D",64.0613878511088,62.4929665624518,65.493282865313
"w","2","C",0.0129447440445144,0.0123191615859895,0.01361244613829
"w","2","D",0.000601977212056454,0.000355014135377755,0.000871474662092142
"w","3","C",29.4690463536949,28.0072806831544,31.0243406843353
"w","3","D",1.84820575428942,1.06028093647787,2.70752005319562
"w","4","C",163.896528221465,158.964561537984,168.944602449096
"w","4","D",13.4874945781108,10.8761180773165,16.3884783649721
"w","5","C",244.380775627394,237.652067418905,251.366722248062
"w","5","D",24.4708648175295,20.4724312398521,28.9076621639561
"w","6","C",230.103180809528,223.754567694092,236.68170701086
"w","6","D",30.1157166587798,25.1545811631635,35.6208194099764
"w","7","C",306.137125054917,299.135032166813,312.925580906347
"w","7","D",56.3355153526807,50.6610027793828,62.56694465958
"w","8","C",310.486885778115,304.634626945985,316.003591944693
"w","8","D",85.1836126853968,82.9364984998331,87.3916343613623
"w","9","C",254.334901859053,249.684418351115,258.636926381228
"w","9","D",89.4970273438827,87.4942948441273,91.3585292231444
