"dose","age_group","compartment","mean","q025","q975"
"b","1","C",2.01344109813761e-15,9.34726298140622e-16,2.64416225291695e-15
"b","1","D",0.00000000000332023615636671,0.00000000000112929704449886,0.00000000000652721771025767
"b","10","C",154.877109979949,129.17012284745,181.90709102071
"b","10","D",27.4880956265555,11.30987083535,50.7491230977917
"b","2","C",2.33765441167615e-15,1.25826984223147e-15,2.97001940510487e-15
"b","2","D",0.00000000000249239205027886,0.0000000000008782650217391,0.00000000000487844147076611
"b","3","C",0.0379324825292011,0.0315454980046045,0.0450173858104198
"b","3","D",0.00131120073446503,0.000535494702324322,0.00242567803340082
"b","4","C",4.7625482908745,3.97102796989955,5.61020993380284
"b","4","D",0.222358965082802,0.092381314229818,0.411548154720341
"b","5","C",18.7019805095138,15.5768021702863,22.0212357721279
"b","5","D",0.93892991397,0.387462485672624,1.73772998924684
"b","6","C",30.1308093249858,25.1233691899434,35.4944376289929
"b","6","D",1.93268416435716,0.792891300706273,3.56896285777921
"b","7","C",79.6207480453851,66.2985662921187,93.8558784896943
"b","7","D",6.79439549087415,2.78162634932167,12.5369868327346
"b","8","C",241.674078275179,201.034301024997,285.090296931757
"b","8","D",28.8010702077857,11.7903406126474,53.1429548193998
"b","9","C",271.625398356789,226.282202046462,320.181013349635
"b","9","D",40.8595142378572,16.7415736369187,75.3217162097949
"u","1","C",56.3028145802907,55.9658356282574,56.8787821329081
"u","1","D",3.80263395700558,3.78227517111381,3.83366551036401
"u","10","C",15.2499731529461,15.1647588758544,15.3521310770282
"u","10","D",8.23679809337526,8.18592496732339,8.28695892698913
"u","2","C",9.54054232766406,9.42567666105071,9.65594683177367
"u","2","D",1.00965834312211,0.996674176217371,1.02244819291099
"u","3","C",21.4298485564411,21.2233606597405,21.8603488562014
"u","3","D",2.32764552957312,2.30962385424981,2.36354906209978
"u","4","C",131.763863272751,131.083639401646,132.870273445129
"u","4","D",16.1267906692862,16.0442818115831,16.2413036807173
"u","5","C",218.574155322112,217.397146985466,220.279686726556
"u","5","D",32.0422114988851,31.8670330699261,32.2529130330964
"u","6","C",176.089500029755,175.119837027444,177.578139559136
"u","6","D",34.3632533657396,34.1738685609026,34.6030378191553
"u","7","C",198.405538838532,197.182573875099,200.414202729504
"u","7","D",52.8733063111066,52.5732669109433,53.2836469853463
"u","8","C",27.5417437339146,27.3634184556715,27.8561779551664
"u","8","D",10.2838696394692,10.2258226290793,10.3670692053013
"u","9","C",38.3575349450992,38.1248764458779,38.724830807512
"u","9","D",17.943738491746,17.8440315600234,18.0807463091169
"v","1","C",0.00150622153009491,0.0014975891354215,0.00152046914063436
"v","1","D",0.000101377229885229,0.000100850319719747,0.000102160000380069
"v","10","C",73.8944050308013,73.4796627230031,74.3906974059522
"v","10","D",39.88200691786,39.6355242109503,40.12626062082
"v","2","C",29.6025526330192,29.4683392886779,29.8240880754382
"v","2","D",2.3981394559949,2.38747279503728,2.4157255274045
"v","3","C",12.8585573431133,12.7587026178079,13.0662167740786
"v","3","D",1.38336783886148,1.37451686098069,1.39986330069613
"v","4","C",67.90007938488,67.5625179277678,68.4068296864154
"v","4","D",8.25194689280963,8.20956163577066,8.30739543864196
"v","5","C",100.332220986201,99.8011772407565,101.069275272164
"v","5","D",14.6044561272452,14.5236560792817,14.6988835731456
"v","6","C",86.4826130318048,86.021220276429,87.1370524767468
"v","6","D",16.7434328531264,16.6512148893891,16.8515918135922
"v","7","C",108.349307544423,107.739235274529,109.286126352334
"v","7","D",28.6099553079168,28.452091822531,28.8102232263811
"v","8","C",98.1753173944038,97.5864095520561,99.1127541749399
"v","8","D",36.3652861642177,36.1632102651564,36.6405270230497
"v","9","C",68.607967693103,68.2016947709163,69.2568374559551
"v","9","D",32.010098607791,31.8328247176337,32.244288880787
"w","1","C",0.0000000000000248636770009092,0.0000000000000140737392724086,0.0000000000000297135838160056
"w","1","D",0.0000000000371377535881317,0.0000000000178706965435699,0.0000000000449238463359712
"w","10","C",360.16784951955,358.180566500644,362.557489988387
"w","10","D",193.764262538782,192.343489435704,195.170133720553
"w","2","C",4.51248036384228,4.22163607433811,4.84401232239968
"w","2","D",0.171298719234329,0.0977446816300069,0.252135079052346
"w","3","C",15.1252267008891,14.3712601228036,15.9487293109043
"w","3","D",1.16127155488097,0.66668262787343,1.70487279075691
"w","4","C",101.320061523775,98.505472818053,104.251517153283
"w","4","D",10.3586263178322,8.27248073944195,12.633681580628
"w","5","C",196.095662673954,191.824554895275,200.654587966494
"w","5","D",25.0120659230867,21.2721442168615,29.1294627194075
"w","6","C",209.696323064824,205.569113707774,214.081092750807
"w","6","D",36.0592510717737,31.3041906974391,41.3257353401375
"w","7","C",323.225265698388,318.105237556269,328.725514361263
"w","7","D",77.8573918101253,70.0822540039629,86.5430179104835
"w","8","C",413.579266695239,410.942531645121,417.881138326852
"w","8","D",150.536841873351,147.417633142555,154.131975120126
"w","9","C",410.655370624416,408.251117446607,414.579619032663
"w","9","D",190.820014610613,189.243187231079,192.708712815948
