"sample","dose","age_group","compartment","value"
"1","b","1","C",8.52881084348434e-16
"1","b","1","D",0.00000000000112059604674701
"1","b","10","C",161.033229797969
"1","b","10","D",26.019654936885
"1","b","2","C",1.6196015277426e-15
"1","b","2","D",0.000000000000926913947637498
"1","b","3","C",0.0386464941830795
"1","b","3","D",0.00121817088028918
"1","b","4","C",4.87465792784465
"1","b","4","D",0.205715011829727
"1","b","5","C",19.2045549177185
"1","b","5","D",0.874915819950053
"1","b","6","C",30.8867279109949
"1","b","6","D",1.80107551990921
"1","b","7","C",81.2763748225775
"1","b","7","D",6.31400473034528
"1","b","8","C",246.858199083152
"1","b","8","D",26.8124401460785
"1","b","9","C",278.907608918245
"1","b","9","D",38.2540285147815
"1","u","1","C",56.7133814084632
"1","u","1","D",3.84061274975948
"1","u","10","C",15.5199567791923
"1","u","10","D",8.41470201598846
"1","u","2","C",53.2988436070985
"1","u","2","D",4.46560062152491
"1","u","3","C",21.5706450750573
"1","u","3","D",2.35051249245305
"1","u","4","C",132.741686086106
"1","u","4","D",16.277864987385
"1","u","5","C",220.675741390515
"1","u","5","D",32.4282278089665
"1","u","6","C",177.611826879636
"1","u","6","D",34.7508230997199
"1","u","7","C",199.693764277068
"1","u","7","D",53.3658662178373
"1","u","8","C",27.7367834257525
"1","u","8","D",10.3930373669915
"1","u","9","C",38.7397031294762
"1","u","9","D",18.1975365306286
"1","v","1","C",0.00151842799819357
"1","v","1","D",0.000102474222663166
"1","v","10","C",75.2141425224157
"1","v","10","D",40.7496891145124
"1","v","2","C",14.2424278355655
"1","v","2","D",1.10881677332358
"1","v","3","C",12.977828106152
"1","v","3","D",1.40107962104464
"1","v","4","C",68.4775567003295
"1","v","4","D",8.33818892353286
"1","v","5","C",101.428345875256
"1","v","5","D",14.7995560882416
"1","v","6","C",87.3509426963096
"1","v","6","D",16.9556860813555
"1","v","7","C",109.220734192824
"1","v","7","D",28.9210245915003
"1","v","8","C",99.0178127929056
"1","v","8","D",36.8073412492559
"1","v","9","C",69.3311154898267
"1","v","9","D",32.4819322748406
"1","w","1","C",0.0000000000000181065151440825
"1","w","1","D",0.0000000000133762915386157
"1","w","10","C",366.42850981315
"1","w","10","D",197.628585944169
"1","w","2","C",0.890409548732202
"1","w","2","D",0.0268411357433899
"1","w","3","C",14.8606574702128
