"dose","age_group","compartment","mean","q025","q975"
"b","1","C",1.51143964377444e-15,1.24506950913146e-15,1.86085547696576e-15
"b","1","D",0.00000000000549525262274701,0.00000000000216482632946337,0.0000000000105215596701226
"b","10","C",153.717654508484,129.292137923778,178.764134528113
"b","10","D",24.1266781387859,10.0068512737032,44.5905301460487
"b","2","C",0.000200050728497543,0.000167446870927243,0.0002345592282754
"b","2","D",0.00000481596986226965,0.00000199061699706396,0.00000894419568041757
"b","3","C",0.0808838598582026,0.067698529983575,0.0949356933421116
"b","3","D",0.00252983934543476,0.00104009622615767,0.00467927792118342
"b","4","C",5.68196604337829,4.76481344966864,6.63828829965146
"b","4","D",0.262082012640956,0.107025243356626,0.484715847118422
"b","5","C",20.6710074433811,17.3629827163176,24.1054478443945
"b","5","D",0.951446581113573,0.396693883702921,1.75669808525703
"b","6","C",30.1222895274408,25.2896757106462,35.1456833450428
"b","6","D",1.71720294922391,0.713309986363909,3.16768503397243
"b","7","C",102.21131230939,85.7803087417096,119.310669573053
"b","7","D",7.60571116352986,3.14724028917047,14.0623080782466
"b","8","C",267.910862050652,224.849389702978,312.702087357605
"b","8","D",27.6079693046065,11.4235231286229,51.0572447478526
"b","9","C",309.606444451798,259.996238553444,361.086944492741
"b","9","D",40.4797860520478,16.7613222456513,74.8692933600305
"u","1","C",67.6021846684655,66.9602159384145,68.1783256700573
"u","1","D",4.0881511577276,4.04173365873627,4.13149695724606
"u","10","C",13.1151311743705,12.9525800175477,13.2678760648728
"u","10","D",6.21494286822493,6.12678123809169,6.29806183540269
"u","2","C",112.777422419344,111.864040443264,113.632782344176
"u","2","D",8.18827932906108,8.11078580258521,8.26013507510585
"u","3","C",25.0096792911739,24.8302770762043,25.2030531791853
"u","3","D",2.4355156358664,2.41450425573933,2.45630610961848
"u","4","C",100.094061681362,99.0702549137428,101.012885385562
"u","4","D",10.8889412466932,10.7537751110321,11.0145710615454
"u","5","C",73.3757408431121,72.5450197088339,74.1153135831441
"u","5","D",9.54212224321787,9.4178337142616,9.65780070588123
"u","6","C",63.8019458640745,63.0927342520723,64.4223360450037
"u","6","D",10.950598392882,10.8093487736578,11.0829402461899
"u","7","C",23.5971963056166,23.3380336186356,23.8207037578231
"u","7","D",5.4567301790214,5.38601118240911,5.52274438558644
"u","8","C",31.8278854666862,31.4782157038911,32.1272491407756
"u","8","D",10.18717361564,10.0547352778216,10.3099229541869
"u","9","C",25.5396384020296,25.2556433274872,25.7847564893776
"u","9","D",10.2503256405963,10.1158552419229,10.3737099019748
"v","1","C",0.00180015661664961,0.00178252243630925,0.00181591653426241
"v","1","D",0.000108331260624772,0.000107069620804028,0.00010952269356885
"v","10","C",72.008310311746,71.1106299474777,72.8511100533528
"v","10","D",34.0920700406563,33.6065471339426,34.5495402329306
"v","2","C",2.67444036733766,2.65247353468348,2.69520802070866
"v","2","D",0.193560059685639,0.191707801010377,0.195282436705343
"v","3","C",18.5644719735285,18.4196311727779,18.7061142099598
"v","3","D",1.78506257763324,1.7684688013977,1.80068211688087
"v","4","C",67.1656201553713,66.4646100334793,67.8025531261963
"v","4","D",7.27890664375333,7.18700852935036,7.36430445748608
"v","5","C",93.4942747983006,92.4131139166573,94.4761195221165
"v","5","D",12.1039549031903,11.9428568412501,12.2539724128096
"v","6","C",81.4079603096499,80.4788983534806,82.24297079785
"v","6","D",13.8892364973608,13.7051973795933,14.0608722808481
"v","7","C",99.4954144840888,98.3634283584843,100.499147746139
"v","7","D",22.8350163475651,22.5273148137596,23.1149872740102
"v","8","C",103.231454265895,102.067930599669,104.25181160486
"v","8","D",32.8258315707509,32.3842583381137,33.227565312294
"v","9","C",86.817571884354,85.8474372853267,87.6581839408388
"v","9","D",34.8044514004523,34.3449379873877,35.2253037100887
"w","1","C",0.000444347149400458,0.000422814745434566,0.000466857943819426
"w","1","D",0.0000189987649164809,0.0000108592765625945,0.0000278747337791631
"w","10","C",253.62291146693,250.507782266644,256.545307658516
"w","10","D",119.98751241441,118.275456244202,121.590862645795
"w","2","C",0.0134507859614649,0.0128311136616121,0.0141032983073757
"w","2","D",0.000704284531531258,0.000425523180321678,0.00100755034227444
"w","3","C",23.7588189890584,22.6188844405687,24.9807142539699
"w","3","D",1.63145218527718,0.937873920386545,2.38607848384493
"w","4","C",163.667293802596,160.203442509953,167.355709947695
"w","4","D",15.5215889856886,13.1524529860562,18.1350107439916
"w","5","C",315.746990663158,308.346019243471,323.423107943622
"w","5","D",35.2317188744288,29.2285347138083,41.8765356306171
"w","6","C",274.310938965059,269.016132959536,279.788240618989
"w","6","D",41.5519211784038,35.9355858827823,47.7177781066225
"w","7","C",399.739456954507,392.499335307472,407.033123149119
"w","7","D",82.2914135917345,72.2660001985995,93.3094377062371
"w","8","C",422.361107021428,417.837804563077,426.280184591145
"w","8","D",133.376754913702,131.338052495162,135.173476604043
"w","9","C",478.240293059754,472.963000378247,482.746228794053
"w","9","D",191.482986320203,188.887504037192,193.836898202834
