"sample","dose","age_group","compartment","value"
"1","b","1","C",0.00393853838142981
"1","b","1","D",0.00008604689372067
"1","b","10","C",10410.1824268297
"1","b","10","D",1785.13958058897
"1","b","2","C",0.00738769535958972
"1","b","2","D",0.000219826248587783
"1","b","3","C",0.524544280352047
"1","b","3","D",0.0181959509484385
"1","b","4","C",833.473271183433
"1","b","4","D",34.045278523653
"1","b","5","C",2638.19535851515
"1","b","5","D",122.917369751843
"1","b","6","C",4033.43810704149
"1","b","6","D",243.543797753269
"1","b","7","C",10121.5609425869
"1","b","7","D",828.408430801302
"1","b","8","C",19981.1486090909
"1","b","8","D",2289.13402509823
"1","b","9","C",20329.2217763898
"1","b","9","D",2939.53590888797
"1","u","1","C",1881.72585691639
"1","u","1","D",131.979122618578
"1","u","10","C",3586.23875938609
"1","u","10","D",2064.9258057314
"1","u","2","C",302.173191740791
"1","u","2","D",30.0594248796807
"1","u","3","C",153.258789533512
"1","u","3","D",16.9576543608804
"1","u","4","C",197.767679073174
"1","u","4","D",25.2298418182974
"1","u","5","C",4011.21363535609
"1","u","5","D",615.489961142432
"1","u","6","C",2882.34876719118
"1","u","6","D",590.175316340179
"1","u","7","C",884.30199532663
"1","u","7","D",247.365515752187
"1","u","8","C",1267.00125577402
"1","u","8","D",496.876050785235
"1","u","9","C",1041.95904273603
"1","u","9","D",513.214894461297
"1","v","1","C",0.280833473094669
"1","v","1","D",0.0196842551109804
"1","v","10","C",3602.80639888704
"1","v","10","D",2071.24520642511
"1","v","2","C",1341.34609326781
"1","v","2","D",109.733944458976
"1","v","3","C",358.551948617474
"1","v","3","D",39.5961059629822
"1","v","4","C",2315.84183401257
"1","v","4","D",294.526222537449
"1","v","5","C",2747.98404855618
"1","v","5","D",420.358604837607
"1","v","6","C",2108.78402049295
"1","v","6","D",430.034053698755
"1","v","7","C",2710.60836326996
"1","v","7","D",754.879234048925
"1","v","8","C",3423.3850208857
"1","v","8","D",1336.9045991331
"1","v","9","C",3100.96772881197
"1","v","9","D",1525.90899203785
"1","w","1","C",0.0908173149266246
"1","w","1","D",0.00441265781991315
"1","w","10","C",9446.59558563339
"1","w","10","D",5414.14583044565
"1","w","2","C",50.9816295748994
"1","w","2","D",1.68729653692318
"1","w","3","C",675.939721969985
"1","w","3","D",44.9675626761017
"1","w","4","C",6097.6445426642
"1","w","4","D",672.120438930422
"1","w","5","C",11010.5956873682
"1","w","5","D",1488.1886785251
"1","w","6","C",9263.18803727793
"1","w","6","D",1631.2008246386
"1","w","7","C",12744.4446948367
"1","w","7","D",3229.63526030965
"1","w","8","C",13966.1573245864
"1","w","8","D",5287.68333723883
"1","w","9","C",10892.8554612661
"1","w","9","D",5334.76509729315
"2","b","1","C",0.00434178888201765
"2","b","1","D",0.0000592418294111949
"2","b","10","C",11228.7483749655
"2","b","10","D",1207.88862778397
"2","b","2","C",0.00818444976136152
"2","b","2","D",0.000149842414481663
"2","b","3","C",0.584397719113527
"2","b","3","D",0.0126374218257536
"2","b","4","C",912.825390627937
"2","b","4","D",23.1961609455956
"2","b","5","C",2879.52618741667
"2","b","5","D",83.8832127544901
"2","b","6","C",4403.36226072243
"2","b","6","D",166.621125298437
"2","b","7","C",11060.6593230702
"2","b","7","D",567.450691934669
"2","b","8","C",21815.8417429732
"2","b","8","D",1566.40508781297
"2","b","9","C",22161.7290013862
"2","b","9","D",2008.5879431022
"2","u","1","C",1928.47329117236
"2","u","1","D",134.787813853708
"2","u","10","C",3621.44226773881
"2","u","10","D",2079.41379711288
"2","u","2","C",300.156709737829
"2","u","2","D",29.8275176279289
"2","u","3","C",158.968256203743
"2","u","3","D",17.4973059094656
"2","u","4","C",201.628783227196
"2","u","4","D",25.6374531688219
"2","u","5","C",4078.16739615368
"2","u","5","D",623.812535914319
"2","u","6","C",2930.63850972954
"2","u","6","D",598.055822309169
"2","u","7","C",899.696204550971
"2","u","7","D",250.74046841212
"2","u","8","C",1287.70281903011
"2","u","8","D",503.116267756267
"2","u","9","C",1057.35999434751
"2","u","9","D",519.058479636632
"2","v","1","C",0.287384050926077
"2","v","1","D",0.0200765621223574
"2","v","10","C",3638.20684755973
"2","v","10","D",2085.72050681788
"2","v","2","C",1377.39845665321
"2","v","2","D",112.453033503579
"2","v","3","C",370.063104463844
"2","v","3","D",40.6786594084937
"2","v","4","C",2357.42015098025
"2","v","4","D",298.883256833
"2","v","5","C",2790.17256904742
"2","v","5","D",425.546639501914
"2","v","6","C",2140.53992819777
"2","v","6","D",435.138083504227
"2","v","7","C",2752.43348867662
"2","v","7","D",763.883542817999
"2","v","8","C",3474.25875324705
"2","v","8","D",1351.98015965806
"2","v","9","C",3145.98259823571
"2","v","9","D",1542.92446240712
"2","w","1","C",0.0947140508654926
"2","w","1","D",0.00557327200869022
"2","w","10","C",9542.34830871307
"2","w","10","D",5460.54100596718
"2","w","2","C",60.0274040468611
"2","w","2","D",2.61363121676363
"2","w","3","C",716.017914929023
"2","w","3","D",62.7345629083286
"2","w","4","C",6265.92189891219
"2","w","4","D",739.469293158743
"2","w","5","C",11270.3563121755
"2","w","5","D",1614.64020013752
"2","w","6","C",9488.02601274884
"2","w","6","D",1790.91006349632
"2","w","7","C",13015.924571397
"2","w","7","D",3440.60525313265
"2","w","8","C",14202.0726088485
"2","w","8","D",5436.46543581651
"2","w","9","C",11056.9880030241
"2","w","9","D",5409.45870538783
"3","b","1","C",0.00420474571969832
"3","b","1","D",0.000111875263614843
"3","b","10","C",10802.3114705727
"3","b","10","D",2262.30335097275
"3","b","2","C",0.00793726962905398
"3","b","2","D",0.000284968798097437
"3","b","3","C",0.567528845558723
"3","b","3","D",0.0239429055778477
"3","b","4","C",882.223127870163
"3","b","4","D",43.8056609940321
"3","b","5","C",2780.31031621916
"3","b","5","D",157.908113370901
"3","b","6","C",4251.71684295023
"3","b","6","D",313.296990686418
"3","b","7","C",10682.9619265947
"3","b","7","D",1066.93713935637
"3","b","8","C",21064.6607346529
"3","b","8","D",2944.195792568
"3","b","9","C",21388.5560445064
"3","b","9","D",3773.55207307023
"3","u","1","C",1926.71876623668
"3","u","1","D",134.677930731696
"3","u","10","C",3610.27719676049
"3","u","10","D",2073.38407678194
"3","u","2","C",302.155059169319
"3","u","2","D",30.0559881125344
"3","u","3","C",158.802643798903
"3","u","3","D",17.4860697451821
"3","u","4","C",201.22581764188
"3","u","4","D",25.593893145442
"3","u","5","C",4069.27519603204
"3","u","5","D",622.582963075307
"3","u","6","C",2924.41822772865
"3","u","6","D",596.902556306239
