"dose","age_group","compartment","mean","q025","q975"
"b","1","C",0.00000000000929448460557714,0.0000000000076376665107529,0.0000000000115395204034957
"b","1","D",0.0000000501061268495833,0.0000000198431424669022,0.0000000946034514586517
"b","10","C",190.226435900615,159.417894096358,222.289033536902
"b","10","D",29.8490086507779,12.3170962790388,55.026303082642
"b","2","C",0.000617247653241464,0.000514743449107754,0.000724717726199391
"b","2","D",0.0000148496094827923,0.00000614636050351604,0.0000274863504619736
"b","3","C",0.0927061181214997,0.0773073673765205,0.108954489289016
"b","3","D",0.00291150013351475,0.001199630386828,0.00539630951545508
"b","4","C",7.47289501337722,6.24800229635803,8.75836297152859
"b","4","D",0.331291541895064,0.13665196737197,0.612094936972834
"b","5","C",28.7997138783147,24.1024303054474,33.7166470321906
"b","5","D",1.28840536512187,0.535731839681035,2.37636388123983
"b","6","C",50.8410927499487,42.5197240560707,59.5684350992618
"b","6","D",2.87192237242879,1.18744333146348,5.30608876412919
"b","7","C",156.760124130621,130.93898384131,183.924085911499
"b","7","D",11.6907463710123,4.81764452861368,21.6080484695489
"b","8","C",544.268951203188,454.301004352106,638.740893702624
"b","8","D",56.4063614764763,23.233983602665,104.336580635678
"b","9","C",433.591941235915,361.947690319829,508.838969854627
"b","9","D",56.6436038337306,23.3154646191308,104.784209210658
"u","1","C",165.370676236706,164.253006555888,166.332872681646
"u","1","D",9.83443135443168,9.7646984154133,9.89926315857436
"u","10","C",32.1450022291942,31.8943402269262,32.3609607382047
"u","10","D",15.2794048015676,15.1489561086704,15.3919694942435
"u","2","C",13.4377382426044,13.2989247525096,13.5754411777133
"u","2","D",1.48018464448452,1.46472960652738,1.49555579709078
"u","3","C",98.4049865580995,97.8647028993374,98.9691744924523
"u","3","D",9.36547521368032,9.3044423326583,9.42036251806017
"u","4","C",426.958120073885,423.982750019705,429.578368274367
"u","4","D",45.9569244111316,45.6138504700923,46.270424082732
"u","5","C",724.707918190006,719.390331397408,729.242981786179
"u","5","D",93.3453836055091,92.5724669895769,94.0237557634214
"u","6","C",639.907321425508,635.297716159466,643.714895404696
"u","6","D",108.862046783762,107.979821564489,109.635879089618
"u","7","C",709.300013202588,704.466249198625,713.393750030482
"u","7","D",163.398696877569,162.137123348004,164.493197724997
"u","8","C",210.418860517519,209.036200160302,211.61620504676
"u","8","D",67.5306479781295,67.023522624497,67.9744760843797
"u","9","C",124.679987565248,123.850862401355,125.385081807597
"u","9","D",50.4762237139928,50.0927389897786,50.8088282175043
"v","1","C",0.00401287065912978,0.00398539276681861,0.00403649786373529
"v","1","D",0.000237855971228333,0.000236141020649412,0.000239453724920588
"v","10","C",237.621018488322,235.750749540441,239.209426740122
"v","10","D",112.742096398459,111.780637679374,113.579036503134
"v","2","C",76.9188186578475,76.3454463431648,77.4387150348915
"v","2","D",6.05871941390578,6.01339278426201,6.10065413455943
"v","3","C",43.0233441538612,42.7796914935639,43.2536188739324
"v","3","D",4.04872884155626,4.02150476612338,4.072109765453
"v","4","C",205.421313856222,203.985232139102,206.668070225033
"v","4","D",22.0272237927135,21.8604067196614,22.1805143504412
"v","5","C",315.054756808089,312.682690781104,317.089858052003
"v","5","D",40.412192861794,40.0771671773329,40.7109735005084
"v","6","C",298.96053377901,296.787685664293,300.813442889161
"v","6","D",50.5945609754888,50.1743930610713,50.9624559266384
"v","7","C",437.956981689442,434.841784387447,440.531114124071
"v","7","D",100.175338126606,99.3810443975712,100.872457417351
"v","8","C",432.210985144153,429.25611361114,434.675632488004
"v","8","D",137.890336910674,136.822509537766,138.818516179937
"v","9","C",330.333477029445,328.095096669664,332.204409339378
"v","9","D",133.066572588846,132.029080647486,133.956690702047
"w","1","C",0.000579014508236333,0.000566329692351797,0.000592268509585405
"w","1","D",0.0000298107176038073,0.0000250154800843856,0.0000350356280530638
"w","10","C",795.465022875283,789.549037331337,800.556996755688
"w","10","D",377.01700048262,373.588276901803,379.741136556598
"w","2","C",35.3406194787613,33.5787779545228,37.2392947782793
"w","2","D",1.21159723887192,0.693472065474516,1.77649956680906
"w","3","C",44.3432142986369,42.1813234469992,46.7013253085406
"w","3","D",2.98288472605557,1.71753908114145,4.35844064056008
"w","4","C",238.690904970986,233.821354905562,243.856501710975
"w","4","D",22.4306115622796,19.0498552063663,26.1138622811073
"w","5","C",432.008469415149,423.070973474609,441.488169705009
"w","5","D",48.4983789891447,41.1163491010774,56.498330865615
"w","6","C",466.923682246126,458.582205684766,475.736298335468
"w","6","D",70.4469313372933,61.4013720465912,80.2750351382002
"w","7","C",807.323842147076,794.788961571009,820.317743799573
"w","7","D",167.341559637027,149.350463042807,187.124911306646
"w","8","C",1274.77784749591,1267.21990392327,1281.46080905576
"w","8","D",404.680032809374,400.172817504773,408.790038928128
"w","9","C",1119.40797631605,1112.39667312506,1125.42383950294
"w","9","D",450.219445047274,446.140087796702,453.565750799913
