"dose","age_group","compartment","mean","q025","q975"
"b","1","C",0.0040007172652791,0.00330086866402271,0.00478698572774993
"b","1","D",0.0000962650323513197,0.0000391429258945756,0.000178476491315087
"b","10","C",10301.0825486384,8578.80797674265,12135.9279479734
"b","10","D",1947.33984270625,804.946457870463,3583.2998747723
"b","2","C",0.0075687266118809,0.0062325277489448,0.00908740962868955
"b","2","D",0.000247946894331661,0.00010192956671224,0.000456220500846352
"b","3","C",0.539219175187034,0.444295958020506,0.648107132762028
"b","3","D",0.0205977510358185,0.00835085651386976,0.0378493299352032
"b","4","C",839.447932397007,697.163807348927,1000.39772306027
"b","4","D",37.8013617459848,15.4630328464365,69.487662520689
"b","5","C",2648.92299481342,2200.4212414334,3145.95141710701
"b","5","D",135.988269631396,55.5460431501923,250.271016146603
"b","6","C",4050.2318677377,3364.6171555998,4810.7174169102
"b","6","D",269.350236440207,110.345212472202,496.720292688482
"b","7","C",10174.8089515668,8457.25508974476,12094.1497904122
"b","7","D",916.869788437116,375.675315778699,1690.97116876089
"b","8","C",20073.9555666797,16672.3348936006,23842.8705262589
"b","8","D",2532.2064682392,1038.3435536133,4666.42600425478
"b","9","C",20395.87448258,16926.5791657532,24193.634690088
"b","9","D",3248.26981834562,1333.54008701991,5979.34888269795
"u","1","C",1898.08816304106,1866.22517049556,1970.3666298646
"u","1","D",133.005841261535,131.060126274195,137.31494468995
"u","10","C",3597.7758244164,3563.2628216701,3650.94259047575
"u","10","D",2071.39578336165,2052.53323387467,2096.90782868524
"u","2","C",1382.49025843453,1364.26067407278,1421.4286596832
"u","2","D",117.086846325747,115.597659595707,119.752428350916
"u","3","C",155.5219727359,151.736126735114,164.771932437617
"u","3","D",17.1856224226721,16.8203065503121,18.0429242404387
"u","4","C",198.951040332834,196.443143598358,204.482322606664
"u","4","D",25.3634277646846,25.0885917547739,25.9808300885763
"u","5","C",4031.01217679323,3985.57180136468,4131.70602654028
"u","5","D",618.117605382213,611.932729941651,631.003300547857
"u","6","C",2896.47636974595,2863.43326202599,2969.42068140794
"u","6","D",592.646689454927,586.689718481937,604.932350047436
"u","7","C",888.802491330911,878.142653491415,912.143034819641
"u","7","D",248.416758341634,245.834946696253,253.761577406353
"u","8","C",1273.43805956292,1258.93897513093,1305.11328147612
"u","8","D",499.046331094717,494.127700240041,508.931467302787
"u","9","C",1047.0872754575,1036.04224901287,1071.08011558414
"u","9","D",515.496610326612,510.729878039078,524.635833723777
"v","1","C",0.283117519612473,0.278662533101361,0.293010442113298
"v","1","D",0.0198275145452914,0.0195570353759526,0.0204285082420038
"v","10","C",3614.56353654824,3579.32121449642,3669.22768111429
"v","10","D",2077.83516634174,2058.54855379546,2103.81574631974
"v","2","C",897.649724896997,875.822506985792,950.095704094658
"v","2","D",72.7777697063896,71.2180586487902,76.5772715641848
"v","3","C",363.185864459794,355.505909851442,381.955363725267
"v","3","D",40.0636200570099,39.3294139491318,41.758019258082
"v","4","C",2328.34111626977,2301.43935683628,2387.85351542782
"v","4","D",295.935487545722,292.973033761837,302.477280683031
"v","5","C",2760.10158260814,2731.24931002006,2823.44639603869
"v","5","D",421.963049145458,417.940919076112,429.889255867729
"v","6","C",2117.68960401073,2095.6437676029,2165.32640363681
"v","6","D",431.586459991203,427.511644845687,439.38457916399
"v","7","C",2722.21804113809,2692.90305256733,2786.19200960658
"v","7","D",757.571500616206,750.2772812227,771.69018772279
"v","8","C",3438.78438516547,3402.74841848236,3516.58697441325
"v","8","D",1342.11983167282,1329.67413875958,1365.34683959263
"v","9","C",3115.93490520812,3083.36178667625,3185.96161315139
"v","9","D",1532.5855589242,1518.54915351432,1559.05291427697
"w","1","C",0.0934607830418796,0.0893251388987351,0.0981023047263297
"w","1","D",0.00509936268601059,0.00355435446625302,0.00680002662246838
"w","10","C",9479.7341455461,9386.9972767921,9625.7745267789
"w","10","D",5436.55280696175,5384.4412658524,5505.66116165499
"w","2","C",12.1526804920126,10.7384679941988,15.2614638815482
"w","2","D",0.443128065241574,0.251612066812322,0.670499186795521
"w","3","C",703.567468010102,662.161832338322,753.547662199102
"w","3","D",55.5383392703962,31.7524075607029,81.7133441838935
"w","4","C",6188.881576289,6049.69522907269,6366.57804746236
"w","4","D",710.281965172138,627.102907154629,802.693738736854
"w","5","C",11150.1755952185,10928.0515449599,11423.0505437557
"w","5","D",1559.81506356175,1403.00692975898,1732.66977370151
"w","6","C",9389.96528011264,9187.89330847895,9631.51795423582
"w","6","D",1722.87990461036,1519.06706514746,1946.95395051416
"w","7","C",12877.1104338603,12664.6558728806,13177.2019625462
"w","7","D",3346.64545374739,3090.9406486945,3632.31239513136
"w","8","C",14058.0907109321,13897.3476398533,14368.9427893727
"w","8","D",5362.87758491142,5218.56381585518,5526.29776185061
"w","9","C",10950.0205087495,10835.7118370487,11200.2322967571
"w","9","D",5367.15167049221,5313.71170658244,5463.2760865391
