"sample","dose","age_group","compartment","value"
"1","b","1","C",0.000468600293325047
"1","b","1","D",0.00000980615620583917
"1","b","10","C",1203.90566588311
"1","b","10","D",199.596792682073
"1","b","2","C",0.000859411330972178
"1","b","2","D",0.000022014169698031
"1","b","3","C",0.277838825164806
"1","b","3","D",0.00899354512934994
"1","b","4","C",41.2407627405728
"1","b","4","D",1.73236371763532
"1","b","5","C",146.28706590296
"1","b","5","D",6.69063292373456
"1","b","6","C",237.505799595962
"1","b","6","D",14.0405006853755
"1","b","7","C",781.786356998559
"1","b","7","D",61.8476470827361
"1","b","8","C",2084.65026673739
"1","b","8","D",230.215065570801
"1","b","9","C",2406.81229691678
"1","b","9","D",336.491388167167
"1","u","1","C",279.237839735488
"1","u","1","D",19.2927072726426
"1","u","10","C",1508.6630084543
"1","u","10","D",842.095523142841
"1","u","2","C",236.825442340218
"1","u","2","D",19.5938667901227
"1","u","3","C",56.0625249811119
"1","u","3","D",6.10454223200513
"1","u","4","C",88.5589629195302
"1","u","4","D",11.0490044963996
"1","u","5","C",438.242476879411
"1","u","5","D",65.6036447316114
"1","u","6","C",969.209289979467
"1","u","6","D",193.443095175251
"1","u","7","C",792.290129910416
"1","u","7","D",215.299633420032
"1","u","8","C",182.434743292745
"1","u","8","D",69.4414015482349
"1","u","9","C",479.197948219691
"1","u","9","D",229.675406057575
"1","v","1","C",0.0217378682449951
"1","v","1","D",0.00149779408639935
"1","v","10","C",302.441062369295
"1","v","10","D",168.497463056524
"1","v","2","C",69.3893053053488
"1","v","2","D",5.48451677125045
"1","v","3","C",61.6073313119801
"1","v","3","D",6.69615427827418
"1","v","4","C",384.725047766977
"1","v","4","D",47.8304384787632
"1","v","5","C",537.162838511987
"1","v","5","D",80.0562500003238
"1","v","6","C",362.026366110307
"1","v","6","D",71.8833162309295
"1","v","7","C",429.195985990824
"1","v","7","D",115.896700619274
"1","v","8","C",407.353661756838
"1","v","8","D",154.076830018933
"1","v","9","C",277.730757293184
"1","v","9","D",132.893208376246
"1","w","1","C",0.00781659687492251
"1","w","1","D",0.000404604190339735
"1","w","10","C",1204.01375435032
"1","w","10","D",667.224538778505
"1","w","2","C",2.28466334701289
"1","w","2","D",0.0697005253295334
"1","w","3","C",71.7393721880911
"1","w","3","D",4.69796719142014
"1","w","4","C",908.80652564992
"1","w","4","D",89.8600186102593
"1","w","5","C",1678.02204931606
"1","w","5","D",201.343607421988
"1","w","6","C",1492.65965248218
"1","w","6","D",243.716913313361
"1","w","7","C",2435.61331865405
"1","w","7","D",555.036955268009
"1","w","8","C",2421.82768039995
"1","w","8","D",882.653160820171
"1","w","9","C",1917.25321563871
"1","w","9","D",910.631944681854
"2","b","1","C",0.000513254830251115
"2","b","1","D",0.00000672071489662977
"2","b","10","C",1295.94523846295
"2","b","10","D",134.819872078496
"2","b","2","C",0.000946425563798704
"2","b","2","D",0.000015099273925393
"2","b","3","C",0.307658414652944
"2","b","3","D",0.00624118862936714
"2","b","4","C",44.8952599084393
"2","b","4","D",1.16899031948113
"2","b","5","C",158.893781277872
"2","b","5","D",4.54108471851547
"2","b","6","C",258.185202200593
"2","b","6","D",9.55784388679747
"2","b","7","C",849.704640689403
"2","b","7","D",42.1315763918341
"2","b","8","C",2265.99356879426
"2","b","8","D",156.843723738852
"2","b","9","C",2614.46290340509
"2","b","9","D",229.113831209897
"2","u","1","C",284.538947184459
"2","u","1","D",19.5973587460358
