"sample","dose","age_group","compartment","value"
"1","b","1","C",0.000189176314565087
"1","b","1","D",0.00000394881373049238
"1","b","10","C",3803.53045583435
"1","b","10","D",636.946378753347
"1","b","2","C",0.00260082001883293
"1","b","2","D",0.0000629227274141171
"1","b","3","C",1.31281613672554
"1","b","3","D",0.0423585141562765
"1","b","4","C",148.518304072141
"1","b","4","D",5.64954932578665
"1","b","5","C",542.706099722535
"1","b","5","D",24.322036367125
"1","b","6","C",915.405127775188
"1","b","6","D",54.0948810565319
"1","b","7","C",2695.02720130863
"1","b","7","D",215.817328884946
"1","b","8","C",7517.51457046748
"1","b","8","D",841.496027389102
"1","b","9","C",6825.90218163658
"1","b","9","D",962.995414395211
"1","u","1","C",724.516708841235
"1","u","1","D",49.8962815255495
"1","u","10","C",4503.02721397665
"1","u","10","D",2538.9285884537
"1","u","2","C",86.6530127950821
"1","u","2","D",7.83160385727351
"1","u","3","C",140.806307746378
"1","u","3","D",15.0435710952957
"1","u","4","C",867.598664948957
"1","u","4","D",107.834539894188
"1","u","5","C",2405.50228198447
"1","u","5","D",361.036752551491
"1","u","6","C",3067.85456081796
"1","u","6","D",613.827160416748
"1","u","7","C",3043.67639132027
"1","u","7","D",830.999724481915
"1","u","8","C",1823.53991648769
"1","u","8","D",697.856721805777
"1","u","9","C",3147.93522708522
"1","u","9","D",1517.90444940675
"1","v","1","C",0.0351647969729311
"1","v","1","D",0.0024224753234372
"1","v","10","C",1895.8689281985
"1","v","10","D",1067.0256287079
"1","v","2","C",424.283727401006
"1","v","2","D",34.3408220780654
"1","v","3","C",174.403100681376
"1","v","3","D",18.6732260143341
"1","v","4","C",1089.25219340539
"1","v","4","D",135.088722494156
"1","v","5","C",1609.99692138604
"1","v","5","D",241.00809780355
"1","v","6","C",1414.28614589473
"1","v","6","D",281.995351964308
"1","v","7","C",1928.74226685796
"1","v","7","D",524.457415471362
"1","v","8","C",2181.3720493767
"1","v","8","D",832.111231394236
"1","v","9","C",1620.21259752477
"1","v","9","D",780.077941034928
"1","w","1","C",0.00611899516151368
"1","w","1","D",0.000278249400616007
"1","w","10","C",4957.03955033358
"1","w","10","D",2777.67081075943
"1","w","2","C",28.1193661123294
"1","w","2","D",0.906057295436539
"1","w","3","C",186.11977420053
"1","w","3","D",12.0241451027826
"1","w","4","C",1958.33705430151
"1","w","4","D",193.360216484273
"1","w","5","C",3594.77029037495
"1","w","5","D",448.098122793846
"1","w","6","C",3517.65740283793
"1","w","6","D",585.794237645852
"1","w","7","C",5318.02229406509
"1","w","7","D",1253.37636584663
"1","w","8","C",6986.13117775125
"1","w","8","D",2618.53436700803
"1","w","9","C",6251.17956908621
"1","w","9","D",2990.57090071024
"2","b","1","C",0.000209081365477413
"2","b","1","D",0.00000273445414428955
"2","b","10","C",4108.64587188619
"2","b","10","D",431.496113817638
"2","b","2","C",0.00288648139775408
"2","b","2","D",0.0000437576224253636
"2","b","3","C",1.46478710142728
"2","b","3","D",0.0296437517752857
"2","b","4","C",163.034497470517
"2","b","4","D",3.87799719342252
"2","b","5","C",594.675628270564
"2","b","5","D",16.699952033342
"2","b","6","C",1002.52674896988
"2","b","6","D",37.1370357605367
"2","b","7","C",2952.4735675571
"2","b","7","D",148.201823677385
"2","b","8","C",8223.67964092875
"2","b","8","D",576.785659568436
"2","b","9","C",7452.17461254211
"2","b","9","D",658.798073640255
"2","u","1","C",743.634441145759
"2","u","1","D",51.0183274644464
"2","u","10","C",4551.57988772817
"2","u","10","D",2558.82801730408
"2","u","2","C",86.1504235754064
"2","u","2","D",7.78188177263745
"2","u","3","C",146.010547588146
"2","u","3","D",15.5215922371203
"2","u","4","C",884.851879638146
"2","u","4","D",109.630534421996
"2","u","5","C",2449.93947504825
"2","u","5","D",366.541540591914
"2","u","6","C",3123.05906886862
"2","u","6","D",622.755967665937
"2","u","7","C",3099.17225119794
"2","u","7","D",842.966908037984
"2","u","8","C",1854.27904599288
"2","u","8","D",706.910602099608
"2","u","9","C",3195.57419460071
"2","u","9","D",1535.44790931228
"2","v","1","C",0.0359991831344756
"2","v","1","D",0.00247119225300973
"2","v","10","C",1916.41426521898
"2","v","10","D",1075.40439796362
"2","v","2","C",433.593269000428
"2","v","2","D",35.0602639441515
"2","v","3","C",180.084873998513
"2","v","3","D",19.1924445698916
"2","v","4","C",1108.90398244735
"2","v","4","D",137.121052065623
"2","v","5","C",1636.66331982542
"2","v","5","D",244.280066426755
"2","v","6","C",1436.89338148689
"2","v","6","D",285.607568149227
"2","v","7","C",1959.63005996576
"2","v","7","D",531.018636518359
"2","v","8","C",2215.6018449886
"2","v","8","D",842.089143364852
"2","v","9","C",1644.14659946483
"2","v","9","D",788.852149438506
"2","w","1","C",0.00640331518967911
"2","w","1","D",0.000363159791073178
"2","w","10","C",5012.98320344936
"2","w","10","D",2807.20402505815
"2","w","2","C",33.0051203179468
"2","w","2","D",1.39991506696586
"2","w","3","C",197.281551484103
"2","w","3","D",16.7811850471233
"2","w","4","C",2021.57854356084
"2","w","4","D",223.593374941195
"2","w","5","C",3696.29116700442
"2","w","5","D",503.744491560916
"2","w","6","C",3613.93038311784
"2","w","6","D",656.687860278664
"2","w","7","C",5450.33566507252
"2","w","7","D",1373.73551518554
"2","w","8","C",7105.81726675304
"2","w","8","D",2676.06483616958
"2","w","9","C",6348.60386992892
"2","w","9","D",3036.50099006852
"3","b","1","C",0.000202692728370238
"3","b","1","D",0.00000516082622931063
"3","b","10","C",3954.96463721786
"3","b","10","D",808.478599151727
"3","b","2","C",0.00280143488807901
"3","b","2","D",0.0000826779414693545
"3","b","3","C",1.42355099725903
"3","b","3","D",0.0560661617869464
"3","b","4","C",157.710084590119
"3","b","4","D",7.31037793853254
"3","b","5","C",574.989897987108
"3","b","5","D",31.4372802673925
"3","b","6","C",969.153211874116
"3","b","6","D",69.8740178608
"3","b","7","C",2854.49298196932
