"dose","age_group","compartment","mean","q025","q975"
"b","1","C",0.000193315179443438,0.00015925526035958,0.000231850131339672
"b","1","D",0.0000044439947612997,0.0000018120291092934,0.00000819822244095046
"b","10","C",3794.24771810927,3159.755412383,4476.49575992757
"b","10","D",700.865143809641,289.69211164666,1293.59159016856
"b","2","C",0.00269063146188966,0.00221756569726493,0.00323346121141801
"b","2","D",0.0000717116221251525,0.0000292345063000831,0.000132144815340179
"b","3","C",1.35832879854093,1.11877203632591,1.63165597906665
"b","3","D",0.0482826357729941,0.0196990610542321,0.0888371972420973
"b","4","C",150.36868804533,124.380792610674,179.444134021363
"b","4","D",6.30115441452649,2.56989187251584,11.6700001869154
"b","5","C",549.230607918528,455.059473396326,654.705887571778
"b","5","D",27.1157467693145,11.0887060882566,50.1116920953593
"b","6","C",925.625601516564,767.68364075675,1103.06630115346
"b","6","D",60.2533589898799,24.6662400556009,111.199186619002
"b","7","C",2725.4250627071,2259.10650383825,3248.09543049093
"b","7","D",240.369916926536,98.4142849851793,443.474987181818
"b","8","C",7600.76341243301,6311.12440000398,9056.15504150499
"b","8","D",937.238292662811,384.070892247312,1727.71471840548
"b","9","C",6897.77292582996,5723.50901184609,8199.3370894845
"b","9","D",1072.38902361181,440.127148938883,1976.08895159237
"u","1","C",732.916654770048,719.590494289912,763.887517234323
"u","1","D",50.424418456024,49.6402280328278,52.1669107205661
"u","10","C",4544.30520805243,4505.69084824071,4611.18788646836
"u","10","D",2564.13650455363,2545.17656722079,2593.07480764101
"u","2","C",1002.7634693965,980.8526310699,1054.90430675015
"u","2","D",79.849985804453,78.3499560724276,83.3626858604824
"u","3","C",143.713544628802,140.017382497478,152.437014868807
"u","3","D",15.3241535955008,14.9843500095527,16.1225968351858
"u","4","C",874.43494298161,862.889545064305,899.774366897896
"u","4","D",108.619430322995,107.417701170159,111.280350440804
"u","5","C",2424.37963573891,2394.35405147669,2490.73762989932
"u","5","D",363.687689970915,359.941697145493,372.085230769465
"u","6","C",3091.02736410788,3053.84533487512,3173.39523992104
"u","6","D",618.182062306883,612.099885996296,631.796358514862
"u","7","C",3066.29260037298,3028.57556490369,3149.4894136057
"u","7","D",836.761007769829,828.500476312909,855.182086835231
"u","8","C",1837.76217336781,1816.76047234893,1884.35366618644
"u","8","D",703.151452999742,696.775687594867,717.145275342357
"u","9","C",3173.95933572493,3140.98468723821,3247.32548951338
"u","9","D",1530.73233156712,1517.93844528678,1557.72601361232
"v","1","C",0.0355361882338626,0.0349584515204218,0.0368435933903542
"v","1","D",0.00244599882910803,0.00241223993440863,0.00252023062098362
"v","10","C",1913.68209682361,1897.13444168434,1942.31732705509
"v","10","D",1077.86348519811,1069.75060167734,1090.15546507532
"v","2","C",40.7037731723257,39.8227444288794,42.8017706331535
"v","2","D",3.24150307582233,3.18121826363443,3.38243463480551
"v","3","C",177.63918827648,173.608010357231,187.18777819353
"v","3","D",18.9871786949701,18.6192463175167,19.8573365895304
"v","4","C",1097.1358874009,1084.15405350789,1125.74497924454
"v","4","D",136.004983202283,134.666413228382,138.998445668776
"v","5","C",1621.61506537435,1603.77778621239,1661.09333216032
"v","5","D",242.667779840215,240.454108826536,247.55179798509
"v","6","C",1424.04155496537,1408.97346066715,1457.45437870193
"v","6","D",283.869716018567,281.416914277084,289.288241108667
"v","7","C",1941.61858030909,1920.94025371588,1987.4815422769
"v","7","D",527.825678345822,523.290918478591,537.751719766056
"v","8","C",2197.69417263872,2174.34705037115,2249.38918801621
"v","8","D",838.301130915389,831.19540294362,853.636200138605
"v","9","C",1633.55165995575,1616.96776200808,1670.39372674205
"v","9","D",786.693733046801,780.245210118111,799.944700452532
"w","1","C",0.00632865255497811,0.00602277086159715,0.00668095220410751
"w","1","D",0.000329385782839036,0.000214811768500269,0.000454899141565153
"w","10","C",5005.23292511595,4962.83806011129,5081.01957047044
"w","10","D",2810.38641513567,2786.71427189912,2844.82161163117
"w","2","C",0.130023951080263,0.122875794714525,0.138306810470626
"w","2","D",0.00753914669684657,0.0044814954214181,0.0108918209978251
"w","3","C",194.784736994654,183.267824576769,208.672738207896
"w","3","D",14.9210836835919,8.53926344501966,21.9593095094611
"w","4","C",2000.80845941977,1938.88879752131,2074.80909789264
"w","4","D",211.36032531845,172.015796228061,254.81671363585
"w","5","C",3663.36162797449,3568.24904465235,3775.21837215474
"w","5","D",481.510038886088,409.780115534689,560.558588179816
"w","6","C",3582.84810280124,3491.8322191548,3687.93890638502
"w","6","D",628.520877392169,536.851270361508,729.691591254856
"w","7","C",5402.71936886506,5285.1898361617,5543.24657699216
"w","7","D",1325.68237080764,1172.38227458744,1494.6580116867
"w","8","C",7047.68753214322,6969.27594775528,7216.03971452061
"w","8","D",2653.89523119039,2607.32419567318,2714.63429213363
"w","9","C",6306.27634877694,6240.0900696099,6451.07987322782
"w","9","D",3023.09332904142,2991.39533104441,3077.24311572492
