"sample","dose","age_group","compartment","value"
"1","b","1","C",2.7199765422328e-16
"1","b","1","D",0.000000000000141785968243531
"1","b","10","C",720.307628031403
"1","b","10","D",123.091652154013
"1","b","2","C",0.000202627607255031
"1","b","2","D",0.00000519082684482789
"1","b","3","C",0.151474412131623
"1","b","3","D",0.00492689976222871
"1","b","4","C",21.8584567448783
"1","b","4","D",0.859584603047388
"1","b","5","C",98.2866229199282
"1","b","5","D",4.49389619245325
"1","b","6","C",167.294612551936
"1","b","6","D",10.0814268654168
"1","b","7","C",525.535720547319
"1","b","7","D",43.0434165045727
"1","b","8","C",997.970209173642
"1","b","8","D",115.184879840686
"1","b","9","C",1091.8573263595
"1","b","9","D",159.168188138109
"1","u","1","C",133.558591487399
"1","u","1","D",9.28448441635063
"1","u","10","C",48.5496547077686
"1","u","10","D",28.0546425831835
"1","u","2","C",20.9896355879621
"1","u","2","D",1.96136145039075
"1","u","3","C",30.6154312630442
"1","u","3","D",3.32375349023938
"1","u","4","C",169.231371199078
"1","u","4","D",21.2781891485551
"1","u","5","C",684.585656008043
"1","u","5","D",104.011806695834
"1","u","6","C",530.063145165075
"1","u","6","D",107.511848946861
"1","u","7","C",249.014945259913
"1","u","7","D",69.0547816968642
"1","u","8","C",191.184462236661
"1","u","8","D",74.5030029708202
"1","u","9","C",56.2534274280234
"1","u","9","D",27.6966412661927
"1","v","1","C",0.00320312959926974
"1","v","1","D",0.00022267616962202
"1","v","10","C",245.503109165624
"1","v","10","D",141.407441715615
"1","v","2","C",76.7690472282704
"1","v","2","D",6.31159869562401
"1","v","3","C",31.6736414201393
"1","v","3","D",3.4401905536897
"1","v","4","C",211.932472884368
"1","v","4","D",26.5888277794305
"1","v","5","C",278.965499751966
"1","v","5","D",42.2717602253196
"1","v","6","C",239.134698305897
"1","v","6","D",48.3555893524258
"1","v","7","C",271.479069900233
"1","v","7","D",75.1135914771268
"1","v","8","C",218.568581943874
"1","v","8","D",85.0745249035146
"1","v","9","C",161.932138577339
"1","v","9","D",79.6647299225441
"1","w","1","C",0.000553606105317807
"1","w","1","D",0.000023169617546155
"1","w","10","C",702.559217280563
"1","w","10","D",402.883017451159
"1","w","2","C",4.16443897612749
"1","w","2","D",0.135652855875553
"1","w","3","C",38.2876855018639
"1","w","3","D",2.50564281359003
"1","w","4","C",390.712549372153
"1","w","4","D",35.9821708040816
"1","w","5","C",730.591484755211
"1","w","5","D",85.9341370470804
"1","w","6","C",756.946124958462
"1","w","6","D",124.157514761011
"1","w","7","C",999.686742251589
"1","w","7","D",234.653884958118
"1","w","8","C",994.971860893826
"1","w","8","D",378.565860017873
"1","w","9","C",852.638389916524
"1","w","9","D",416.738611207869
"2","b","1","C",4.42391805382117e-16
"2","b","1","D",0.0000000000000727107031483979
"2","b","10","C",782.898937620961
"2","b","10","D",83.9119371845284
"2","b","2","C",0.000225223677837395
"2","b","2","D",0.00000360314642374611
"2","b","3","C",0.168922103431514
"2","b","3","D",0.00344685951033573
"2","b","4","C",24.0129082502065
"2","b","4","D",0.58933081092537
"2","b","5","C",107.684218149167
"2","b","5","D",3.08357577728113
"2","b","6","C",183.374566755953
"2","b","6","D",6.92574734156637
"2","b","7","C",578.097832927183
"2","b","7","D",29.6849867230168
"2","b","8","C",1100.68236787241
"2","b","8","D",79.6216361467573
"2","b","9","C",1202.56565889185
"2","b","9","D",109.876802184596
"2","u","1","C",137.284416272423
"2","u","1","D",9.50890859816243
"2","u","10","C",49.154945292095
"2","u","10","D",28.3304312744736
"2","u","2","C",20.876416570251
"2","u","2","D",1.94945446237461
"2","u","3","C",31.7474306978578
"2","u","3","D",3.42981653405262
"2","u","4","C",172.751140746579
"2","u","4","D",21.6538108132596
"2","u","5","C",697.263724058505
"2","u","5","D",105.625470953869
"2","u","6","C",540.056970735457
"2","u","6","D",109.184521259271
"2","u","7","C",254.492320966206
"2","u","7","D",70.2970798870764
"2","u","8","C",195.819214307442
"2","u","8","D",75.9701250646091
"2","u","9","C",57.5160795501258
"2","u","9","D",28.2012449377719
"2","v","1","C",0.00328999997776859
"2","v","1","D",0.000227903121593675
"2","v","10","C",248.538027103399
"2","v","10","D",142.777101601695
"2","v","2","C",78.8001765554059
"2","v","2","D",6.47093327731895
"2","v","3","C",32.6958756602938
"2","v","3","D",3.53555184199753
"2","v","4","C",215.981719789429
"2","v","4","D",27.0188354428029
"2","v","5","C",283.675577654659
"2","v","5","D",42.8667863599894
"2","v","6","C",243.201101963602
"2","v","6","D",49.0300942548801
"2","v","7","C",276.75869387182
"2","v","7","D",76.2998083210329
"2","v","8","C",223.335572683468
"2","v","8","D",86.5717752778996
"2","v","9","C",165.394207801224
"2","v","9","D",81.0429529949014
"2","w","1","C",0.000582023277249341
"2","w","1","D",0.0000321502746184121
"2","w","10","C",711.66877651257
"2","w","10","D",407.966790721853
"2","w","2","C",4.94767340666376
"2","w","2","D",0.212206987825123
"2","w","3","C",40.5700480062354
"2","w","3","D",3.49851015709678
"2","w","4","C",405.219680759599
"2","w","4","D",43.7259076652568
"2","w","5","C",754.171325961257
"2","w","5","D",100.749171269661
"2","w","6","C",779.57492044127
"2","w","6","D",141.729533822179
"2","w","7","C",1029.17971714394
"2","w","7","D",261.312764649437
"2","w","8","C",1018.18577252508
"2","w","8","D",389.959489081572
"2","w","9","C",871.765146790431
"2","w","9","D",425.663333758146
"3","b","1","C",3.69507151205312e-16
"3","b","1","D",0.00000000000016330514995329
"3","b","10","C",754.924716853283
"3","b","10","D",157.479754177468
"3","b","2","C",0.000218647473599173
