"sample","dose","age_group","compartment","value"
"1","b","1","C",0.0000809377447952793
"1","b","1","D",0.00000146626435047542
"1","b","10","C",0.0165720021310868
"1","b","10","D",0.0024235879881183
"1","b","2","C",0.00726158968580914
"1","b","2","D",0.000161819112170844
"1","b","3","C",0.356945407586161
"1","b","3","D",0.0113967470022163
"1","b","4","C",1.67486982991371
"1","b","4","D",0.0560063774900815
"1","b","5","C",5.22489021165861
"1","b","5","D",0.207909675328417
"1","b","6","C",7.23872299342729
"1","b","6","D",0.373538815203861
"1","b","7","C",33.692251386063
"1","b","7","D",2.38710844701872
"1","b","8","C",48.2175149059149
"1","b","8","D",4.76210722232704
"1","b","9","C",33.9506768401419
"1","b","9","D",4.24922997390154
"1","u","1","C",31.1226167423525
"1","u","1","D",1.92823507347815
"1","u","10","C",595.822461255754
"1","u","10","D",299.978800473756
"1","u","2","C",0.334801877876965
"1","u","2","D",0.0421961977159039
"1","u","3","C",0.421386998240813
"1","u","3","D",0.0409136964311129
"1","u","4","C",141.023099854839
"1","u","4","D",15.5636666946374
"1","u","5","C",235.286317397763
"1","u","5","D",31.4152651007611
"1","u","6","C",264.212742767178
"1","u","6","D",47.0719522717916
"1","u","7","C",412.424563826793
"1","u","7","D",101.442414755601
"1","u","8","C",620.907152505296
"1","u","8","D",216.27381125088
"1","u","9","C",420.562131725477
"1","u","9","D",186.420230060644
"1","v","1","C",0.108559055459205
"1","v","1","D",0.00670964380371011
"1","v","10","C",23.7741549885625
"1","v","10","D",11.9412728644465
"1","v","2","C",11.4309586295693
"1","v","2","D",0.918521292040268
"1","v","3","C",15.6005701491058
"1","v","3","D",1.50041482547748
"1","v","4","C",30.2940351030755
"1","v","4","D",3.31435915133155
"1","v","5","C",43.8050661559697
"1","v","5","D",5.79816977043031
"1","v","6","C",33.4352009762263
"1","v","6","D",5.89164030656774
"1","v","7","C",33.0013416800174
"1","v","7","D",8.0621551550598
"1","v","8","C",25.450654031359
"1","v","8","D",8.82872440075033
"1","v","9","C",25.6108221521732
"1","v","9","D",11.3098913468996
"1","w","1","C",0.00669565361990025
"1","w","1","D",0.000251715873951836
"1","w","10","C",1.44009716171969
"1","w","10","D",0.440223368777692
"1","w","2","C",8.94906232670862
"1","w","2","D",0.332606735701273
"1","w","3","C",11.5845662809905
"1","w","3","D",0.938829330656413
"1","w","4","C",27.0955217933304
"1","w","4","D",2.51292549778689
"1","w","5","C",61.8803399362588
"1","w","5","D",7.24026535412986
"1","w","6","C",53.8493508764992
"1","w","6","D",8.72844039863821
"1","w","7","C",127.797969622871
"1","w","7","D",31.0319205272371
"1","w","8","C",128.377907036663
"1","w","8","D",44.3973711628608
"1","w","9","C",99.0354749410659
"1","w","9","D",43.616960323867
"2","b","1","C",0.0000870859939107533
"2","b","1","D",0.000000989649682758491
"2","b","10","C",0.0177827356568979
"2","b","10","D",0.00163275718670367
"2","b","2","C",0.00783194084071749
"2","b","2","D",0.000109051583270002
"2","b","3","C",0.384972418475629
"2","b","3","D",0.00764237664692132
"2","b","4","C",1.79854186433772
"2","b","4","D",0.0376503859619197
"2","b","5","C",5.6107943868997
"2","b","5","D",0.139910460362722
"2","b","6","C",7.78782773754456
"2","b","6","D",0.252073382920733
"2","b","7","C",36.3922257169245
"2","b","7","D",1.6150313195933
"2","b","8","C",52.2634675794254
"2","b","8","D",3.23257812557986
"2","b","9","C",36.8563763617363
"2","b","9","D",2.88935327811692
"2","u","1","C",31.3433920484826
"2","u","1","D",1.93847365901128
"2","u","10","C",599.154762395572
"2","u","10","D",301.143655155235
"2","u","2","C",0.334552968579265
"2","u","2","D",0.0421559009866971
"2","u","3","C",0.424940395132972
"2","u","3","D",0.041173369231104
"2","u","4","C",141.908108206961
"2","u","4","D",15.6361861018074
"2","u","5","C",236.737938380393
"2","u","5","D",31.5561440833898
"2","u","6","C",266.060822120661
"2","u","6","D",47.3081701226731
"2","u","7","C",416.173632810784
"2","u","7","D",102.093608901817
"2","u","8","C",627.855066016371
"2","u","8","D",217.964958052216
"2","u","9","C",425.635000208163
"2","u","9","D",188.001642262078
"2","v","1","C",0.109311137528762
"2","v","1","D",0.00674440780150017
"2","v","10","C",23.9056666839437
