"dose","age_group","compartment","mean","q025","q975"
"b","1","C",0.000000000027245498494418,0.0000000000223948777779016,0.0000000000339790377370123
"b","1","D",0.000000020933973355344,0.00000000829971051558701,0.0000000396015141751624
"b","10","C",451.236703599087,376.119848711219,533.33876431599
"b","10","D",80.790010600738,33.278194357952,149.159690664942
"b","2","C",0.000000000136458716723495,0.000000000111988928456558,0.000000000170796005851401
"b","2","D",0.000000105997035390427,0.0000000420028196666625,0.000000200341589838159
"b","3","C",0.0604749081274208,0.0498351954952618,0.0725527288056053
"b","3","D",0.00211366883139103,0.000861753753248294,0.00389126137151827
"b","4","C",14.2186910632786,11.8122771613873,16.8983987717902
"b","4","D",0.573503358545065,0.234293397738602,1.05906324679336
"b","5","C",55.2143988614197,45.872795770435,65.5640968801469
"b","5","D",2.6429300002444,1.08161003586261,4.87754086037892
"b","6","C",102.243161300562,84.9116792270333,121.567695471695
"b","6","D",6.46959033034399,2.6476874867943,11.9378480163106
"b","7","C",264.125253091578,218.717182054423,314.640418094013
"b","7","D",22.6899558770155,9.27804643108124,41.9028021902217
"b","8","C",674.801901180257,558.026376731325,805.243533854589
"b","8","D",81.5616101579554,33.3248260420062,150.770920347944
"b","9","C",722.328468347615,598.882241896757,860.468027176642
"b","9","D",110.117128215548,45.0511376630806,203.278625465284
"u","1","C",102.757163121489,101.342422055904,105.8474739303
"u","1","D",6.98663289001827,6.9081295940138,7.15938717586016
"u","10","C",35.1655216943964,34.9388934180083,35.5847377314995
"u","10","D",19.4417651079011,19.335660578867,19.6018878194638
"u","2","C",150.765256350406,148.271113988033,156.419311746645
"u","2","D",11.9942826512588,11.8306846519901,12.3555915323852
"u","3","C",31.76000944769,31.1342665686995,33.2380340416228
"u","3","D",3.36074375936655,3.30543294779074,3.48602739233426
"u","4","C",215.593955011802,213.52130259579,220.158678824645
"u","4","D",26.2362585576637,26.0356983614325,26.6436624746313
"u","5","C",438.601836198395,434.486843249698,447.687359719747
"u","5","D",64.5092202709191,64.0266486264244,65.4704646995143
"u","6","C",342.191866472918,338.717520460019,349.850329678195
"u","6","D",67.107871274755,66.5734246071196,68.2423398394872
"u","7","C",304.443767490761,300.885645727338,312.23316479664
"u","7","D",81.4994886559128,80.7657837871349,83.105587057516
"u","8","C",71.6561218772288,70.7206543864382,73.7074108468454
"u","8","D",26.9688078674185,26.7004148142817,27.5666870233034
"u","9","C",42.2359325459546,41.747380869501,43.3137475371978
"u","9","D",20.0969623078436,19.91997343558,20.4831960693006
"v","1","C",0.00515043238895905,0.00508452656278767,0.00529477994529769
"v","1","D",0.000349889231550084,0.000346248241725814,0.000357917182560645
"v","10","C",209.029267411695,207.66454025368,211.525397797202
"v","10","D",115.078540375834,114.444092349915,116.037678503195
"v","2","C",2.10838406895974,2.07537636583044,2.1825554019753
"v","2","D",0.1676964605117,0.16554143595793,0.172454651267237
"v","3","C",23.7148011207022,23.3153079922187,24.6324521655692
"v","3","D",2.51243648452405,2.47759853338316,2.58975933693498
"v","4","C",146.805414922592,145.543198162531,149.453173790675
"v","4","D",17.7939853061602,17.6724011546103,18.0368747777402
"v","5","C",228.398397715686,226.48993430426,232.445922783928
"v","5","D",33.4498035234053,33.2227585208305,33.8803292888895
"v","6","C",201.825583044746,200.015014879793,205.74896760096
"v","6","D",39.4094481410738,39.1276090779244,39.9548633522831
"v","7","C",276.19077066365,273.413306131151,282.325108554433
"v","7","D",73.6093572851109,73.0370225321851,74.8045993624857
"v","8","C",254.636544490672,251.629743704502,261.236788077576
"v","8","D",95.577954432012,94.7237585013766,97.4482772469945
"v","9","C",201.313550270668,199.054461442514,206.30075598801
"v","9","D",95.6737749031466,94.8569274220399,97.4595998172014
"w","1","C",0.00100974037114903,0.000977967439062075,0.00104712009351983
"w","1","D",0.000058293228918145,0.0000472796506875109,0.0000704650120553992
"w","10","C",515.613456967779,512.248136217064,521.707846607542
"w","10","D",283.09043553566,281.037638617671,285.829920584913
"w","2","C",0.0139020253569814,0.0131982744494608,0.0146997745655848
"w","2","D",0.00081022715190978,0.000492581878866508,0.00115779429670631
"w","3","C",28.7825117392443,27.1969248324551,30.6082482112544
"w","3","D",2.18344235931719,1.24884081245626,3.20510331002829
"w","4","C",262.114518747315,253.128758539282,272.019807880905
"w","4","D",25.7972707221018,19.4275931206497,32.7766595675685
"w","5","C",440.313693566572,429.904350807643,452.105337580552
"w","5","D",56.8509478128279,48.7263021003893,65.7745891156416
"w","6","C",464.043094543037,452.80658737513,476.682973242607
"w","6","D",79.6885983794451,68.1284293902214,92.4173475571734
"w","7","C",629.360756341379,617.83470089745,643.580895391398
"w","7","D",154.132480201061,139.659742510188,170.020932004785
"w","8","C",794.106970548909,784.431546512236,814.857845524651
"w","8","D",294.899544852765,290.227562112012,301.83954222642
"w","9","C",735.007928003421,726.516150072685,753.281831465937
"w","9","D",347.689225014072,343.953134130379,354.477316345691
