"sample","dose","age_group","compartment","value"
"1","b","1","C",0.00000000000278870824844206
"1","b","1","D",0.0000000138022930798893
"1","b","10","C",159.001548712497
"1","b","10","D",20.3014236509752
"1","b","2","C",0.0000507765468105166
"1","b","2","D",0.000000980127491227849
"1","b","3","C",0.0305968586876898
"1","b","3","D",0.000778973028419528
"1","b","4","C",7.707099008248
"1","b","4","D",0.233453604771824
"1","b","5","C",28.1077495352104
"1","b","5","D",0.97567478163807
"1","b","6","C",53.074049551023
"1","b","6","D",2.37816163358384
"1","b","7","C",147.338659661451
"1","b","7","D",8.76085688456185
"1","b","8","C",386.429019384461
"1","b","8","D",31.6790342238973
"1","b","9","C",340.056422453133
"1","b","9","D",35.3735591802272
"1","u","1","C",64.6584283824448
"1","u","1","D",3.51981246916865
"1","u","10","C",63.5028008047813
"1","u","10","D",27.0332638537468
"1","u","2","C",2.09269833854553
"1","u","2","D",0.214906742653704
"1","u","3","C",19.1719154185234
"1","u","3","D",1.68970512979182
"1","u","4","C",61.8604462006319
"1","u","4","D",6.03001579357168
"1","u","5","C",182.6014400563
"1","u","5","D",21.1416394661411
"1","u","6","C",98.2296691689741
"1","u","6","D",14.9140767102271
"1","u","7","C",51.3154260928448
"1","u","7","D",10.4016796878684
"1","u","8","C",31.559204065996
"1","u","8","D",8.80254730971259
"1","u","9","C",24.998216979884
"1","u","9","D",8.83099978320551
"1","v","1","C",0.00381161570580597
"1","v","1","D",0.000206331714740017
"1","v","10","C",42.9222446525539
"1","v","10","D",18.2574537607342
"1","v","2","C",29.0160732001068
"1","v","2","D",2.17165057873595
"1","v","3","C",14.8510713934018
"1","v","3","D",1.28980167406915
"1","v","4","C",68.1775455960671
"1","v","4","D",6.62441848630842
"1","v","5","C",78.7560318158914
"1","v","5","D",9.08765270298518
"1","v","6","C",65.0893305131194
"1","v","6","D",9.837696464174
"1","v","7","C",82.7684825762325
"1","v","7","D",16.6779917366045
"1","v","8","C",77.5079269157822
"1","v","8","D",21.5352349224504
"1","v","9","C",55.3896813148515
"1","v","9","D",19.5407631463491
"1","w","1","C",0.000434596233544834
"1","w","1","D",0.0000199608831003831
"1","w","10","C",129.37074085791
"1","w","10","D",54.7856484277255
"1","w","2","C",17.766625995778
"1","w","2","D",0.492972749700005
"1","w","3","C",24.9389841258557
"1","w","3","D",1.30040115009774
"1","w","4","C",144.205146059039
"1","w","4","D",11.0739079459744
"1","w","5","C",212.757753447989
"1","w","5","D",20.1451504284186
"1","w","6","C",200.593176329867
"1","w","6","D",24.809959241369
"1","w","7","C",269.273558043687
