"dose","age_group","compartment","mean","q025","q975"
"b","1","C",0.00000000000995968018709584,0.00000000000817792435871996,0.0000000000124004656167831
"b","1","D",0.0000000122738543696038,0.00000000486568338860801,0.0000000232240842147145
"b","10","C",776.205216292689,645.903560041336,913.813713335625
"b","10","D",128.147858623784,52.7454606542545,237.521798841042
"b","2","C",0.000712423743940323,0.000591641254714963,0.000846313521513412
"b","2","D",0.0000176286776655127,0.00000719696860820571,0.0000326116561040555
"b","3","C",0.329597281465278,0.272681026422814,0.392825913890709
"b","3","D",0.0107491942408392,0.00438892969868278,0.0198789068775727
"b","4","C",29.0777596625087,24.1714635949245,34.3252509801756
"b","4","D",1.08530184840545,0.444072656857082,2.00185214294895
"b","5","C",104.592362308558,86.95729911147,123.451575975948
"b","5","D",4.63739532684563,1.90031141160382,8.54214075662121
"b","6","C",170.373380646576,141.803169271101,201.253217104431
"b","6","D",9.99444943378185,4.09305693984853,18.4267258421739
"b","7","C",449.607426344043,373.875081433136,533.441743014872
"b","7","D",35.7764624989817,14.634796600013,66.0130441099596
"b","8","C",1354.88616982515,1125.72251185592,1608.64227489683
"b","8","D",150.383908827786,61.4974561181847,277.581603108621
"b","9","C",1387.97362266072,1154.46277489269,1642.22178844862
"b","9","D",193.783972668366,79.3410128644526,357.67325190592
"u","1","C",305.085860544636,302.86095918468,309.588494804534
"u","1","D",19.7916049604803,19.6798025871621,19.9937817614127
"u","10","C",92.8420413561764,92.4105411622929,93.4480264776632
"u","10","D",47.5495870520437,47.3017906049123,47.8159597713005
"u","2","C",13.0973908344344,12.9392786212858,13.2549330757687
"u","2","D",1.24533568683861,1.23004646479801,1.26003604492029
"u","3","C",130.787985615599,129.298752704117,134.076329602826
"u","3","D",13.3773041003427,13.2614737037651,13.6290516755425
"u","4","C",1038.29002150927,1032.51479485639,1049.03978179963
"u","4","D",119.240082180708,118.688390229274,120.106310578523
"u","5","C",1452.08499952448,1443.88990378293,1466.81206518239
"u","5","D",201.689107855591,200.722311097228,203.152493852592
"u","6","C",1010.84872382798,1004.13359704798,1024.06168658791
"u","6","D",187.675635070479,186.699919887348,189.290276640087
"u","7","C",993.276341935367,985.000438093305,1010.76163760553
"u","7","D",252.3167383367,250.75696222038,255.086935319491
"u","8","C",225.11137969836,223.128857011559,229.361448836313
"u","8","D",80.065615993641,79.5556307351473,81.000560237041
"u","9","C",287.294255942513,285.18477679469,291.50437061774
"u","9","D",128.36292129514,127.654608452388,129.565989744054
"v","1","C",0.0117862563397416,0.0117079607081399,0.0119420701630722
"v","1","D",0.000761012330954293,0.000757045318578519,0.000767836496629771
"v","10","C",517.633904948975,515.202320901202,521.007543443723
"v","10","D",264.024857898303,262.637288284459,265.514486006502
"v","2","C",167.036976067842,166.311486774743,168.045184127189
"v","2","D",13.4844079464294,13.4249287430988,13.5638956953035
"v","3","C",65.042853213886,64.4429683746861,66.3598884162951
"v","3","D",6.61186919465261,6.56583511799579,6.70327561791005
"v","4","C",366.163490744381,364.327560334742,369.378452317185
"v","4","D",41.7433880092958,41.561014470539,42.0263940940062
"v","5","C",595.597332819099,592.526009356416,600.701428467413
"v","5","D",82.0310037422936,81.6561062727505,82.5645208013333
"v","6","C",515.614271267283,512.621986838541,521.209630861185
"v","6","D",94.8485026163355,94.3928169039697,95.5419144718181
"v","7","C",647.98888763378,643.416727109532,657.009704756464
"v","7","D",163.053801351434,162.171462808251,164.5286144398
"v","8","C",621.773169078396,617.010726521036,631.189168607152
"v","8","D",219.343340872268,218.085809379754,221.456875173599
"v","9","C",457.18214555163,454.02820486608,463.385837431429
"v","9","D",203.251628568122,202.185655835228,205.005494303997
"w","1","C",0.00139834021763787,0.00135341795570154,0.00144596663569199
"w","1","D",0.0000735806701382115,0.0000561257451260487,0.0000927185985759199
"w","10","C",1875.69430790377,1866.83872190814,1888.51661601837
"w","10","D",954.614463965804,948.226190792451,961.399286182925
"w","2","C",39.7916864198938,37.2466922547092,42.7784065771926
"w","2","D",1.58765059322692,0.905733991961007,2.33556095158848
"w","3","C",84.2660905434384,80.0292957685224,88.9357120071938
"w","3","D",6.11976113485052,3.51819640939776,8.99120450787081
"w","4","C",462.8207591545,452.91239572728,473.405360885016
"w","4","D",46.484013844937,39.8668708970587,53.815082199423
"w","5","C",898.34716657092,883.131237903111,914.590570403058
"w","5","D",112.458511021749,100.680985389333,125.585838292208
"w","6","C",945.134316367052,932.111155838127,960.21383945099
"w","6","D",161.405606206491,148.577810206062,175.834075092747
"w","7","C",1514.88433832989,1493.18541014269,1540.94177528433
"w","7","D",354.530472140285,327.107352765223,385.260183399947
"w","8","C",2149.17625268953,2131.64937242794,2183.75053298551
"w","8","D",749.180427542057,737.751872759171,762.876000242166
"w","9","C",2192.89955416135,2176.76337625397,2224.76762747042
"w","9","D",971.842429660428,963.349606839845,982.994883181822
